T, time, time_on_pso, time_on_solver, status
2.062,0.102,0.073,0.029,0
5.210,0.739,0.071,0.668,-5
3.021,0.688,0.071,0.617,-5
2.160,0.103,0.071,0.032,0
2.876,0.110,0.071,0.039,0
2.345,0.105,0.072,0.033,0
2.095,0.101,0.071,0.030,0
2.467,0.103,0.071,0.032,0
2.894,0.102,0.072,0.030,0
2.738,0.098,0.071,0.027,0
2.461,0.105,0.071,0.034,0
2.378,0.095,0.072,0.023,0
2.386,0.107,0.071,0.036,0
2.370,0.100,0.072,0.028,0
2.265,0.097,0.071,0.026,0
2.966,0.113,0.071,0.042,0
2.486,0.110,0.071,0.039,0
2.657,0.172,0.072,0.100,0
2.584,0.142,0.070,0.072,-5
2.023,0.091,0.071,0.020,0
1.575,0.110,0.070,0.040,0
2.659,0.115,0.071,0.044,0
7.072,0.197,0.071,0.126,-5
2.545,0.105,0.070,0.035,0
2.676,0.097,0.071,0.026,0
7.042,0.181,0.070,0.111,-5
2.320,0.258,0.068,0.190,0
2.242,0.104,0.070,0.034,0
2.011,0.108,0.073,0.035,0
3.084,0.137,0.070,0.067,0
1.856,0.235,0.069,0.166,-5
2.296,0.108,0.070,0.038,0
2.700,0.096,0.070,0.026,0
1.964,0.101,0.069,0.032,0
2.806,0.100,0.069,0.031,0
2.318,0.103,0.069,0.034,0
2.314,0.110,0.068,0.042,0
2.640,0.100,0.069,0.031,0
5.595,0.142,0.069,0.073,-5
2.511,0.126,0.070,0.056,0
2.079,0.121,0.070,0.051,0
2.075,0.108,0.069,0.039,0
2.464,0.127,0.070,0.057,-5
2.715,0.106,0.069,0.037,0
2.993,0.118,0.069,0.049,-5
2.533,0.108,0.073,0.035,0
2.236,0.202,0.069,0.133,-5
7.052,0.170,0.069,0.101,-5
1.346,0.096,0.070,0.026,0
2.909,0.713,0.069,0.644,-5
2.901,0.100,0.069,0.031,0
2.654,0.106,0.070,0.036,0
2.689,0.123,0.069,0.054,-5
7.034,0.089,0.069,0.020,-5
2.544,0.100,0.069,0.031,0
2.492,0.115,0.069,0.046,-5
2.433,0.098,0.069,0.029,0
2.035,0.110,0.069,0.041,0
2.033,0.100,0.069,0.031,0
2.086,0.100,0.069,0.031,0
2.551,0.099,0.069,0.030,0
2.482,0.406,0.069,0.337,0
2.726,0.104,0.069,0.035,0
2.270,0.101,0.069,0.032,0
2.275,0.101,0.069,0.032,0
2.638,0.113,0.073,0.040,0
2.325,0.100,0.069,0.031,0
2.504,0.102,0.069,0.033,0
4.922,0.556,0.069,0.487,-5
4.939,0.881,0.070,0.811,-5
2.493,0.133,0.070,0.063,-5
2.258,0.108,0.069,0.039,0
2.372,0.213,0.069,0.144,-5
1.236,0.125,0.069,0.056,0
2.291,0.099,0.069,0.030,0
2.842,0.103,0.069,0.034,0
2.962,0.709,0.069,0.640,-5
2.403,0.108,0.069,0.039,0
2.229,0.125,0.069,0.056,-5
2.592,0.105,0.070,0.035,0
2.223,0.136,0.069,0.067,-5
2.977,0.102,0.069,0.033,0
2.272,0.108,0.069,0.039,0
2.390,0.105,0.069,0.036,0
2.000,0.290,0.069,0.221,0
5.044,0.652,0.070,0.582,-5
5.506,0.750,0.070,0.680,-5
2.490,0.106,0.069,0.037,0
2.599,0.094,0.070,0.024,0
2.903,0.101,0.070,0.031,0
2.319,0.242,0.069,0.173,0
1.696,0.107,0.072,0.035,0
1.812,0.102,0.070,0.032,0
2.162,0.223,0.070,0.153,-5
2.338,0.094,0.069,0.025,0
2.909,0.177,0.069,0.108,-5
2.760,0.112,0.069,0.043,0
2.531,0.103,0.070,0.033,0
2.220,0.107,0.069,0.038,0
5.213,0.380,0.072,0.308,-5
4.958,0.729,0.070,0.659,-5
2.530,0.145,0.069,0.076,-5
2.542,0.095,0.070,0.025,0
2.871,0.105,0.070,0.035,0
2.337,0.097,0.069,0.028,0
2.738,0.094,0.069,0.025,0
2.731,0.104,0.069,0.035,0
2.286,0.241,0.069,0.172,-5
2.627,0.208,0.069,0.139,-5
2.867,0.115,0.069,0.046,0
1.846,0.099,0.069,0.030,0
2.823,0.097,0.069,0.028,0
2.601,0.099,0.069,0.030,0
2.679,0.101,0.069,0.032,0
2.142,0.091,0.069,0.022,0
2.263,0.097,0.069,0.028,0
2.217,0.104,0.068,0.036,0
7.151,0.081,0.069,0.012,-5
2.390,0.104,0.073,0.031,0
2.506,0.228,0.067,0.161,0
2.327,0.115,0.067,0.048,0
1.907,0.090,0.068,0.022,0
2.677,0.104,0.067,0.037,0
2.440,0.115,0.067,0.048,0
2.040,0.123,0.068,0.055,0
2.904,0.108,0.068,0.040,0
2.194,0.093,0.068,0.025,0
2.144,0.105,0.069,0.036,0
2.865,0.126,0.068,0.058,0
2.849,0.098,0.068,0.030,0
2.426,0.104,0.068,0.036,0
2.753,0.101,0.067,0.034,0
2.777,0.120,0.068,0.052,-5
2.771,0.118,0.068,0.050,-5
2.324,0.101,0.068,0.033,0
2.113,0.104,0.067,0.037,0
1.454,0.236,0.068,0.168,-5
2.358,0.098,0.068,0.030,0
2.572,0.108,0.068,0.040,0
2.278,0.094,0.068,0.026,0
2.942,0.114,0.068,0.046,-5
2.596,0.109,0.068,0.041,0
2.685,0.102,0.068,0.034,0
1.180,0.116,0.068,0.048,0
2.948,0.126,0.068,0.058,-5
2.730,0.097,0.068,0.029,0
2.822,0.238,0.068,0.170,-5
2.077,0.160,0.068,0.092,-5
2.701,0.100,0.068,0.032,0
2.477,0.095,0.069,0.026,0
1.952,0.106,0.067,0.039,0
2.872,0.123,0.068,0.055,-5
2.803,0.104,0.068,0.036,0
2.175,0.186,0.068,0.118,-5
2.788,0.101,0.068,0.033,0
2.086,0.103,0.068,0.035,0
2.482,0.111,0.068,0.043,0
2.505,0.098,0.068,0.030,0
2.463,0.094,0.068,0.026,0
2.112,0.106,0.068,0.038,0
2.246,0.558,0.068,0.490,-5
2.575,0.095,0.069,0.026,0
2.395,0.096,0.068,0.028,0
2.794,0.200,0.068,0.132,-5
2.788,0.096,0.068,0.028,0
2.268,0.099,0.068,0.031,0
2.373,0.096,0.067,0.029,0
2.407,0.117,0.069,0.048,-5
2.743,0.111,0.068,0.043,0
2.670,0.102,0.068,0.034,0
2.410,0.095,0.068,0.027,0
2.738,0.116,0.069,0.047,0
4.885,0.695,0.069,0.626,-5
2.229,0.136,0.070,0.066,-5
2.213,0.100,0.068,0.032,0
2.456,0.106,0.068,0.038,0
2.895,0.105,0.067,0.038,0
2.056,0.101,0.068,0.033,0
2.683,0.097,0.068,0.029,0
2.593,0.089,0.067,0.022,0
2.375,0.101,0.067,0.034,0
2.752,0.271,0.068,0.203,0
2.173,0.095,0.068,0.027,0
2.749,0.561,0.068,0.493,-5
2.930,0.130,0.069,0.061,-5
7.057,0.215,0.069,0.146,-5
2.677,0.095,0.068,0.027,0
2.294,0.101,0.068,0.033,0
1.592,0.102,0.068,0.034,0
2.347,0.092,0.068,0.024,0
2.905,0.264,0.068,0.196,-5
2.360,0.105,0.068,0.037,0
2.783,0.100,0.069,0.031,0
2.607,0.105,0.068,0.037,0
2.343,0.101,0.068,0.033,0
2.575,0.105,0.068,0.037,0
2.688,0.101,0.068,0.033,0
1.897,0.100,0.068,0.032,0
2.259,0.110,0.068,0.042,0
2.961,0.234,0.068,0.166,-5
2.266,0.099,0.068,0.031,0
2.357,0.093,0.068,0.025,0
2.748,0.109,0.067,0.042,0
2.958,0.442,0.068,0.374,-5
2.837,0.110,0.068,0.042,0
2.863,0.134,0.068,0.066,-5
2.485,0.094,0.068,0.026,0
2.234,0.101,0.068,0.033,0
2.665,0.093,0.068,0.025,0
2.758,0.097,0.068,0.029,0
2.250,0.094,0.067,0.027,0
2.727,0.101,0.067,0.034,0
2.464,0.475,0.068,0.407,-5
2.251,0.105,0.068,0.037,0
2.386,0.096,0.068,0.028,0
2.152,0.112,0.067,0.045,0
2.767,0.250,0.068,0.182,0
2.531,0.098,0.068,0.030,0
2.953,0.100,0.068,0.032,0
1.712,0.106,0.067,0.039,0
1.555,0.088,0.067,0.021,0
1.793,0.100,0.067,0.033,0
2.379,0.114,0.067,0.047,0
2.829,0.103,0.068,0.035,0
2.273,0.099,0.067,0.032,0
2.284,0.087,0.067,0.020,0
2.264,0.192,0.067,0.125,-5
2.845,0.096,0.067,0.029,0
2.845,0.120,0.067,0.053,-5
2.507,0.099,0.068,0.031,0
2.699,0.110,0.067,0.043,0
2.205,0.097,0.067,0.030,0
2.496,0.096,0.068,0.028,0
2.456,0.104,0.068,0.036,0
2.603,0.138,0.068,0.070,-5
2.786,0.102,0.068,0.034,0
2.653,0.101,0.068,0.033,0
2.893,0.494,0.067,0.427,-5
2.678,0.101,0.068,0.033,0
2.485,0.098,0.068,0.030,0
2.587,0.207,0.068,0.139,-5
2.612,0.104,0.068,0.036,0
1.589,0.093,0.068,0.025,0
6.992,0.089,0.067,0.022,-5
2.635,0.093,0.068,0.025,0
1.880,0.104,0.067,0.037,0
2.547,0.108,0.068,0.040,0
1.512,0.100,0.067,0.033,0
2.789,0.204,0.067,0.137,0
1.825,0.160,0.068,0.092,0
2.483,0.119,0.068,0.051,-5
2.820,0.098,0.068,0.030,0
2.235,0.094,0.068,0.026,0
2.660,0.104,0.067,0.037,0
2.297,0.103,0.068,0.035,0
2.171,0.100,0.068,0.032,0
2.593,0.108,0.071,0.037,0
2.659,0.102,0.071,0.031,0
4.899,0.641,0.071,0.570,-5
1.700,0.103,0.071,0.032,0
1.980,0.229,0.071,0.158,0
2.474,0.107,0.071,0.036,0
2.244,0.107,0.071,0.036,0
2.237,0.197,0.071,0.126,0
2.956,0.117,0.071,0.046,0
2.246,0.106,0.071,0.035,0
2.128,0.215,0.071,0.144,0
2.971,0.130,0.071,0.059,-5
1.764,0.104,0.071,0.033,0
2.613,0.104,0.071,0.033,0
2.653,0.105,0.071,0.034,0
2.374,0.102,0.071,0.031,0
2.681,0.107,0.070,0.037,0
7.066,0.095,0.070,0.025,-5
2.087,0.108,0.065,0.043,0
2.896,0.158,0.067,0.091,0
2.080,0.113,0.076,0.037,0
2.809,0.151,0.068,0.083,-5
2.634,0.098,0.068,0.030,0
2.175,0.109,0.068,0.041,0
2.829,0.102,0.068,0.034,0
2.011,0.092,0.067,0.025,0
2.356,0.098,0.067,0.031,0
2.650,0.103,0.067,0.036,0
3.114,0.119,0.068,0.051,0
2.921,0.097,0.068,0.029,0
2.888,0.100,0.068,0.032,0
2.399,0.097,0.067,0.030,0
2.601,0.103,0.068,0.035,0
3.051,0.098,0.068,0.030,0
2.703,0.192,0.067,0.125,0
2.760,0.110,0.068,0.042,0
2.400,0.103,0.068,0.035,0
2.755,0.109,0.068,0.041,0
2.081,0.098,0.068,0.030,0
1.816,0.102,0.068,0.034,0
2.799,0.142,0.068,0.074,-5
2.173,0.095,0.068,0.027,0
2.599,0.094,0.068,0.026,0
1.898,0.108,0.068,0.040,0
1.661,0.109,0.070,0.039,0
2.564,0.139,0.069,0.070,-5
2.438,0.101,0.068,0.033,0
2.090,0.103,0.069,0.034,0
2.822,0.136,0.068,0.068,-5
2.480,0.103,0.068,0.035,0
7.074,0.098,0.068,0.030,-5
2.781,0.135,0.068,0.067,-5
1.903,0.096,0.068,0.028,0
2.342,0.105,0.068,0.037,0
2.489,0.106,0.068,0.038,0
2.487,0.098,0.068,0.030,0
2.447,0.101,0.068,0.033,0
1.801,0.108,0.068,0.040,0
2.894,0.134,0.069,0.065,-5
2.567,0.106,0.068,0.038,0
5.110,0.389,0.069,0.320,-5
2.898,0.356,0.068,0.288,-5
1.970,0.172,0.068,0.104,0
2.391,0.099,0.068,0.031,0
2.705,0.158,0.068,0.090,-5
2.681,0.107,0.068,0.039,0
2.428,0.101,0.068,0.033,0
2.177,0.091,0.068,0.023,0
1.994,0.172,0.068,0.104,0
2.516,0.099,0.069,0.030,0
7.099,0.119,0.068,0.051,-5
1.951,0.103,0.069,0.034,0
1.596,0.100,0.068,0.032,0
4.808,0.649,0.068,0.581,-5
2.459,0.092,0.068,0.024,0
4.869,0.631,0.068,0.563,-5
2.408,0.111,0.068,0.043,0
2.299,0.094,0.068,0.026,0
0.885,0.104,0.068,0.036,0
2.961,0.136,0.068,0.068,-5
2.855,0.204,0.068,0.136,-5
2.758,0.113,0.069,0.044,-5
1.795,0.106,0.068,0.038,0
2.901,0.141,0.068,0.073,-5
2.272,0.094,0.069,0.025,0
2.687,0.100,0.068,0.032,0
2.521,0.089,0.068,0.021,0
2.011,0.102,0.067,0.035,0
1.690,0.091,0.068,0.023,0
2.891,0.158,0.068,0.090,0
2.268,0.139,0.068,0.071,-5
1.799,0.106,0.068,0.038,0
2.717,0.100,0.069,0.031,0
2.919,0.101,0.068,0.033,0
2.670,0.100,0.068,0.032,0
2.867,0.104,0.068,0.036,0
2.582,0.102,0.068,0.034,0
2.438,0.101,0.068,0.033,0
2.262,0.093,0.068,0.025,0
2.412,0.100,0.068,0.032,0
2.704,0.104,0.068,0.036,0
2.764,0.104,0.068,0.036,0
2.899,0.192,0.068,0.124,0
2.617,0.099,0.068,0.031,0
2.683,0.095,0.068,0.027,0
2.709,0.236,0.067,0.169,0
2.520,0.099,0.068,0.031,0
2.130,0.109,0.068,0.041,0
2.772,0.142,0.068,0.074,-5
2.542,0.097,0.068,0.029,0
1.859,0.314,0.068,0.246,-5
1.901,0.108,0.068,0.040,0
1.906,0.108,0.068,0.040,0
1.831,0.097,0.068,0.029,0
3.066,0.111,0.068,0.043,0
2.225,0.109,0.068,0.041,0
2.171,0.233,0.068,0.165,-5
2.822,0.100,0.068,0.032,0
2.808,0.112,0.068,0.044,-5
2.274,0.109,0.068,0.041,0
2.517,0.098,0.068,0.030,0
2.713,0.111,0.068,0.043,0
1.057,0.114,0.068,0.046,0
2.252,0.098,0.068,0.030,0
2.512,0.092,0.067,0.025,0
2.532,0.107,0.068,0.039,0
2.230,0.093,0.067,0.026,0
1.641,0.102,0.067,0.035,0
2.100,0.400,0.068,0.332,-5
2.293,0.270,0.068,0.202,0
2.619,0.101,0.068,0.033,0
2.027,0.095,0.068,0.027,0
1.682,0.103,0.068,0.035,0
1.868,0.107,0.067,0.040,0
2.082,0.096,0.067,0.029,0
2.279,0.101,0.067,0.034,0
2.458,0.110,0.067,0.043,0
2.196,0.111,0.067,0.044,0
2.504,0.104,0.067,0.037,0
4.939,0.720,0.068,0.652,-5
2.531,0.286,0.068,0.218,-5
2.725,0.366,0.069,0.297,-5
2.656,0.111,0.068,0.043,0
2.469,0.100,0.068,0.032,0
2.214,0.103,0.068,0.035,0
7.054,0.695,0.068,0.627,-5
2.797,0.103,0.068,0.035,0
2.396,0.107,0.067,0.040,0
2.701,0.108,0.067,0.041,0
1.668,0.115,0.068,0.047,0
2.937,0.296,0.068,0.228,-5
2.756,0.099,0.068,0.031,0
2.917,0.252,0.068,0.184,0
2.488,0.102,0.068,0.034,0
2.365,0.106,0.068,0.038,0
2.763,0.107,0.068,0.039,0
1.891,0.106,0.068,0.038,0
2.678,0.105,0.068,0.037,0
2.753,0.137,0.068,0.069,-5
2.646,0.101,0.069,0.032,0
5.010,0.712,0.068,0.644,-5
2.447,0.102,0.068,0.034,0
2.736,0.093,0.068,0.025,0
2.764,0.108,0.069,0.039,0
2.369,0.104,0.068,0.036,0
2.054,0.092,0.067,0.025,0
2.492,0.099,0.067,0.032,0
2.677,0.143,0.067,0.076,-5
2.127,0.097,0.068,0.029,0
2.621,0.098,0.068,0.030,0
2.583,0.105,0.067,0.038,0
2.938,0.100,0.068,0.032,0
2.599,0.096,0.067,0.029,0
2.202,0.201,0.068,0.133,0
2.175,0.116,0.068,0.048,0
3.035,0.625,0.069,0.556,-5
2.810,0.100,0.068,0.032,0
2.329,0.111,0.069,0.042,0
2.923,0.294,0.068,0.226,-5
2.877,0.097,0.068,0.029,0
2.735,0.115,0.067,0.048,-5
2.681,0.094,0.068,0.026,0
3.016,0.248,0.067,0.181,-5
2.097,0.103,0.068,0.035,0
2.565,0.101,0.068,0.033,0
2.033,0.098,0.067,0.031,0
2.221,0.098,0.067,0.031,0
2.227,0.098,0.067,0.031,0
2.836,0.103,0.067,0.036,0
5.568,0.158,0.068,0.090,-5
5.219,0.688,0.069,0.619,-5
2.041,0.097,0.068,0.029,0
2.814,0.106,0.068,0.038,0
2.477,0.095,0.068,0.027,0
2.899,0.091,0.068,0.023,0
2.398,0.103,0.067,0.036,0
1.975,0.102,0.067,0.035,0
2.279,0.091,0.068,0.023,0
3.097,0.578,0.069,0.509,-5
2.502,0.105,0.068,0.037,0
2.132,0.222,0.068,0.154,0
2.350,0.093,0.068,0.025,0
2.814,0.096,0.067,0.029,0
2.679,0.099,0.067,0.032,0
2.008,0.105,0.067,0.038,0
1.960,0.106,0.067,0.039,0
2.202,0.094,0.068,0.026,0
2.257,0.091,0.067,0.024,0
2.865,0.101,0.068,0.033,0
2.296,0.091,0.067,0.024,0
7.118,0.356,0.067,0.289,-5
2.588,0.093,0.068,0.025,0
2.101,0.101,0.068,0.033,0
1.524,0.099,0.068,0.031,0
2.401,0.100,0.068,0.032,0
2.151,0.106,0.068,0.038,0
2.335,0.112,0.068,0.044,0
7.132,0.090,0.068,0.022,-5
2.136,0.093,0.067,0.026,0
1.563,0.105,0.082,0.023,0
2.221,0.103,0.067,0.036,0
1.303,0.100,0.067,0.033,0
2.637,0.092,0.068,0.024,0
2.062,0.097,0.067,0.030,0
2.173,0.101,0.067,0.034,0
2.369,0.103,0.067,0.036,0
2.343,0.197,0.067,0.130,0
2.035,0.140,0.068,0.072,-5
2.357,0.094,0.068,0.026,0
4.941,0.407,0.068,0.339,-5
2.328,0.124,0.068,0.056,-5
2.017,0.107,0.068,0.039,0
2.513,0.097,0.068,0.029,0
1.623,0.108,0.067,0.041,0
2.378,0.091,0.068,0.023,0
2.306,0.103,0.067,0.036,0
1.833,0.095,0.067,0.028,0
2.150,0.099,0.068,0.031,0
2.731,0.093,0.067,0.026,0
2.536,0.166,0.067,0.099,-5
2.342,0.156,0.068,0.088,-5
2.875,0.108,0.068,0.040,0
2.215,0.106,0.068,0.038,0
2.381,0.096,0.067,0.029,0
2.701,0.093,0.068,0.025,0
7.097,0.693,0.067,0.626,-5
2.927,0.101,0.068,0.033,0
2.499,0.122,0.068,0.054,0
2.751,0.111,0.068,0.043,0
2.784,0.138,0.068,0.070,-5
5.272,0.676,0.069,0.607,-5
4.930,0.634,0.068,0.566,-5
2.653,0.106,0.068,0.038,0
2.638,0.279,0.067,0.212,-5
2.885,0.101,0.068,0.033,0
2.707,0.115,0.067,0.048,-5
2.330,0.099,0.068,0.031,0
2.591,0.095,0.067,0.028,0
2.907,0.686,0.068,0.618,-5
2.871,0.103,0.068,0.035,0
2.036,0.096,0.068,0.028,0
5.591,0.373,0.068,0.305,-5
2.349,0.103,0.068,0.035,0
2.788,0.087,0.068,0.019,0
2.479,0.091,0.067,0.024,0
2.427,0.128,0.067,0.061,-5
1.411,0.098,0.067,0.031,0
2.543,0.092,0.067,0.025,0
7.084,0.109,0.067,0.042,-5
2.708,0.096,0.068,0.028,0
2.957,0.141,0.067,0.074,-5
2.373,0.101,0.068,0.033,0
2.760,0.108,0.068,0.040,0
2.410,0.096,0.067,0.029,0
2.453,0.122,0.067,0.055,0
2.367,0.096,0.068,0.028,0
3.007,0.766,0.067,0.699,-5
7.096,0.143,0.067,0.076,-5
2.414,0.138,0.067,0.071,-5
2.773,0.109,0.068,0.041,0
3.020,0.114,0.068,0.046,0
1.846,0.104,0.067,0.037,0
2.547,0.117,0.068,0.049,0
2.359,0.106,0.068,0.038,0
2.732,0.107,0.068,0.039,0
2.729,0.120,0.067,0.053,0
5.020,0.689,0.068,0.621,-5
2.509,0.102,0.068,0.034,0
2.701,0.201,0.067,0.134,0
3.172,0.134,0.068,0.066,0
5.473,0.675,0.068,0.607,-5
2.522,0.100,0.068,0.032,0
2.332,0.099,0.068,0.031,0
2.612,0.099,0.068,0.031,0
2.611,0.101,0.068,0.033,0
2.740,0.101,0.067,0.034,0
2.964,0.120,0.068,0.052,-5
2.734,0.091,0.068,0.023,0
2.143,0.134,0.067,0.067,-5
2.296,0.110,0.068,0.042,0
2.345,0.207,0.068,0.139,-5
2.361,0.106,0.068,0.038,0
2.745,0.107,0.068,0.039,0
2.429,0.088,0.067,0.021,0
2.635,0.101,0.067,0.034,0
2.283,0.101,0.067,0.034,0
2.944,0.102,0.067,0.035,0
2.064,0.218,0.067,0.151,0
2.384,0.096,0.068,0.028,0
2.682,0.117,0.067,0.050,-5
2.520,0.093,0.068,0.025,0
1.655,0.110,0.067,0.043,0
2.378,0.100,0.068,0.032,0
5.221,0.720,0.068,0.652,-5
2.297,0.096,0.068,0.028,0
2.801,0.107,0.067,0.040,0
2.280,0.100,0.067,0.033,0
2.696,0.092,0.067,0.025,0
2.766,0.227,0.067,0.160,-5
2.460,0.114,0.068,0.046,0
2.116,0.095,0.068,0.027,0
2.734,0.146,0.067,0.079,-5
2.750,0.103,0.068,0.035,0
2.775,0.100,0.068,0.032,0
2.375,0.101,0.067,0.034,0
2.234,0.140,0.067,0.073,-5
2.220,0.098,0.068,0.030,0
2.309,0.096,0.067,0.029,0
1.862,0.101,0.067,0.034,0
2.683,0.102,0.068,0.034,0
2.185,0.096,0.068,0.028,0
2.722,0.113,0.067,0.046,0
2.456,0.111,0.067,0.044,0
2.576,0.221,0.067,0.154,-5
4.805,0.643,0.069,0.574,-5
3.088,0.101,0.068,0.033,0
1.804,0.117,0.068,0.049,0
2.886,0.126,0.068,0.058,-5
2.696,0.201,0.068,0.133,-5
2.404,0.097,0.068,0.029,0
2.216,0.108,0.067,0.041,0
3.080,0.300,0.068,0.232,0
2.847,0.095,0.068,0.027,0
2.587,0.101,0.068,0.033,0
2.737,0.244,0.067,0.177,-5
2.728,0.101,0.068,0.033,0
0.947,0.101,0.068,0.033,0
2.771,0.295,0.067,0.228,-5
2.786,0.359,0.067,0.292,-5
2.345,0.109,0.068,0.041,0
2.848,0.246,0.068,0.178,0
2.514,0.101,0.068,0.033,0
2.964,0.275,0.068,0.207,-5
2.675,0.266,0.068,0.198,0
2.750,0.096,0.070,0.026,0
2.389,0.104,0.068,0.036,0
1.855,0.107,0.067,0.040,0
2.429,0.112,0.068,0.044,-5
2.531,0.132,0.068,0.064,-5
1.731,0.119,0.068,0.051,0
1.880,0.100,0.068,0.032,0
2.419,0.097,0.067,0.030,0
2.288,0.228,0.067,0.161,0
2.511,0.105,0.068,0.037,0
2.136,0.099,0.068,0.031,0
2.373,0.094,0.067,0.027,0
1.816,0.102,0.067,0.035,0
1.797,0.093,0.068,0.025,0
2.546,0.104,0.067,0.037,0
2.801,0.104,0.068,0.036,0
2.010,0.229,0.067,0.162,-5
2.431,0.098,0.068,0.030,0
2.504,0.107,0.068,0.039,0
1.889,0.321,0.068,0.253,0
2.244,0.107,0.070,0.037,0
2.171,0.107,0.071,0.036,0
5.364,0.121,0.071,0.050,-5
2.926,0.108,0.071,0.037,0
2.504,0.102,0.071,0.031,0
2.647,0.097,0.073,0.024,0
2.689,0.100,0.071,0.029,0
2.338,0.098,0.071,0.027,0
2.707,0.133,0.071,0.062,-5
2.502,0.258,0.071,0.187,-5
2.946,0.109,0.072,0.037,0
2.037,0.101,0.071,0.030,0
2.407,0.107,0.071,0.036,0
2.590,0.154,0.071,0.083,-5
2.127,0.097,0.072,0.025,0
2.007,0.106,0.071,0.035,0
2.556,0.103,0.071,0.032,0
2.326,0.104,0.070,0.034,0
2.590,0.100,0.071,0.029,0
2.809,0.132,0.072,0.060,-5
2.997,0.140,0.071,0.069,-5
2.550,0.916,0.071,0.845,-5
2.480,0.097,0.071,0.026,0
2.250,0.102,0.071,0.031,0
2.830,0.207,0.071,0.136,-5
2.180,0.102,0.071,0.031,0
2.684,0.149,0.071,0.078,-5
2.290,0.101,0.071,0.030,0
2.771,0.198,0.071,0.127,-5
1.803,0.244,0.067,0.177,-5
2.604,0.099,0.068,0.031,0
2.462,0.098,0.069,0.029,0
2.831,0.110,0.068,0.042,0
2.929,0.786,0.068,0.718,-5
2.373,0.102,0.068,0.034,0
2.753,0.102,0.067,0.035,0
2.605,0.096,0.068,0.028,0
7.034,0.699,0.067,0.632,-5
3.123,0.136,0.068,0.068,0
2.389,0.101,0.068,0.033,0
7.136,0.153,0.068,0.085,-5
2.014,0.096,0.070,0.026,0
1.953,0.089,0.068,0.021,0
2.612,0.107,0.067,0.040,0
2.731,0.129,0.068,0.061,-5
7.116,0.098,0.068,0.030,-5
2.221,0.100,0.068,0.032,0
5.279,0.700,0.102,0.598,-5
2.400,0.098,0.069,0.029,0
2.518,0.101,0.072,0.029,0
2.593,0.098,0.069,0.029,0
2.732,0.534,0.069,0.465,-5
5.104,0.642,0.068,0.574,-5
2.011,0.136,0.068,0.068,-5
2.167,0.099,0.068,0.031,0
2.099,0.099,0.068,0.031,0
2.184,0.145,0.068,0.077,-5
2.361,0.091,0.068,0.023,0
2.776,0.169,0.068,0.101,-5
2.808,0.101,0.069,0.032,0
7.120,0.238,0.068,0.170,-5
2.507,0.125,0.068,0.057,0
2.474,0.096,0.068,0.028,0
2.191,0.114,0.067,0.047,0
2.866,0.104,0.068,0.036,0
2.223,0.226,0.067,0.159,-5
1.765,0.097,0.068,0.029,0
2.552,0.098,0.068,0.030,0
2.314,0.309,0.068,0.241,-5
2.272,0.100,0.069,0.031,0
2.964,0.222,0.068,0.154,0
2.641,0.096,0.068,0.028,0
2.731,0.101,0.068,0.033,0
2.735,0.108,0.068,0.040,0
2.834,0.103,0.068,0.035,0
2.559,0.298,0.068,0.230,-5
2.290,0.096,0.068,0.028,0
2.104,0.102,0.067,0.035,0
2.121,0.099,0.068,0.031,0
2.156,0.098,0.068,0.030,0
2.386,0.144,0.067,0.077,-5
2.725,0.107,0.069,0.038,0
2.677,0.099,0.068,0.031,0
2.570,0.103,0.068,0.035,0
3.010,0.318,0.068,0.250,0
2.574,0.099,0.069,0.030,0
2.005,0.091,0.068,0.023,0
2.715,0.107,0.068,0.039,0
2.206,0.107,0.068,0.039,0
3.066,0.196,0.068,0.128,-5
2.589,0.107,0.068,0.039,0
2.210,0.103,0.068,0.035,0
2.058,0.099,0.068,0.031,0
1.884,0.276,0.068,0.208,-5
2.745,0.103,0.068,0.035,0
2.477,0.094,0.068,0.026,0
2.748,0.101,0.068,0.033,0
2.555,0.104,0.068,0.036,0
2.653,0.105,0.068,0.037,0
2.631,0.209,0.068,0.141,-5
1.787,0.100,0.068,0.032,0
2.226,0.101,0.067,0.034,0
2.516,0.103,0.068,0.035,0
2.479,0.101,0.068,0.033,0
2.533,0.102,0.068,0.034,0
2.543,0.097,0.069,0.028,0
2.878,0.242,0.068,0.174,-5
1.569,0.103,0.068,0.035,0
2.373,0.103,0.068,0.035,0
2.737,0.097,0.067,0.030,0
2.602,0.098,0.068,0.030,0
2.447,0.086,0.067,0.019,0
1.580,0.103,0.067,0.036,0
2.553,0.096,0.067,0.029,0
2.012,0.099,0.068,0.031,0
2.827,0.143,0.067,0.076,-5
2.233,0.099,0.068,0.031,0
2.522,0.094,0.068,0.026,0
2.376,0.135,0.068,0.067,-5
2.312,0.171,0.068,0.103,-5
2.386,0.230,0.069,0.161,-5
2.788,0.096,0.069,0.027,0
2.259,0.100,0.068,0.032,0
1.942,0.095,0.068,0.027,0
2.871,0.096,0.068,0.028,0
2.673,0.104,0.067,0.037,0
2.197,0.096,0.068,0.028,0
2.873,0.117,0.068,0.049,0
2.157,0.094,0.068,0.026,0
2.829,0.114,0.068,0.046,0
2.884,0.199,0.068,0.131,-5
2.584,0.154,0.069,0.085,-5
2.759,0.132,0.069,0.063,-5
1.082,0.099,0.068,0.031,0
2.567,0.095,0.068,0.027,0
2.477,0.141,0.068,0.073,-5
