T, time, time_on_pso, time_on_solver, status
2.999,0.111,0.071,0.040,0
1.955,0.267,0.069,0.198,0
2.645,0.101,0.070,0.031,0
2.763,0.243,0.069,0.174,-5
2.608,0.163,0.069,0.094,-5
2.233,0.096,0.069,0.027,0
2.292,0.106,0.069,0.037,0
1.308,0.111,0.070,0.041,0
2.603,0.098,0.071,0.027,0
2.606,0.092,0.068,0.024,0
2.231,0.102,0.069,0.033,0
2.453,0.186,0.068,0.118,-5
2.709,0.101,0.068,0.033,0
2.827,0.112,0.069,0.043,0
5.665,0.226,0.072,0.154,-5
2.627,0.108,0.072,0.036,0
2.858,0.171,0.069,0.102,0
2.448,0.114,0.071,0.043,0
1.721,0.100,0.071,0.029,0
1.996,0.183,0.068,0.115,0
2.228,0.102,0.068,0.034,0
2.330,0.136,0.100,0.036,0
2.874,0.205,0.070,0.135,0
2.928,0.113,0.069,0.044,0
2.100,0.099,0.069,0.030,0
2.525,0.174,0.071,0.103,-5
2.726,0.105,0.070,0.035,0
2.127,0.224,0.068,0.156,0
2.780,0.197,0.072,0.125,-5
2.509,0.115,0.072,0.043,0
1.610,0.321,0.069,0.252,0
2.327,0.097,0.071,0.026,0
2.177,0.108,0.070,0.038,0
2.686,0.097,0.070,0.027,0
2.420,0.108,0.070,0.038,0
2.265,0.216,0.070,0.146,-5
2.985,0.116,0.071,0.045,0
2.032,0.106,0.074,0.032,0
2.601,0.095,0.070,0.025,0
2.528,0.107,0.070,0.037,0
2.851,0.101,0.070,0.031,0
2.717,0.106,0.070,0.036,0
2.909,0.482,0.070,0.412,0
2.425,0.104,0.075,0.029,0
2.701,0.144,0.070,0.074,-5
2.673,0.104,0.072,0.032,0
2.361,0.100,0.070,0.030,0
2.572,0.108,0.070,0.038,0
2.628,0.101,0.070,0.031,0
2.670,0.270,0.071,0.199,-5
2.387,0.213,0.070,0.143,-5
3.082,0.193,0.072,0.121,-5
2.126,0.247,0.071,0.176,0
2.236,0.102,0.070,0.032,0
2.387,0.102,0.070,0.032,0
2.271,0.091,0.070,0.021,0
1.354,0.116,0.069,0.047,0
2.832,0.104,0.070,0.034,0
1.681,0.106,0.070,0.036,0
1.819,0.102,0.070,0.032,0
2.697,0.131,0.070,0.061,-5
2.459,0.099,0.070,0.029,0
2.012,0.096,0.071,0.025,0
3.184,0.298,0.070,0.228,-5
2.291,0.098,0.070,0.028,0
2.599,0.156,0.070,0.086,-5
2.547,0.110,0.072,0.038,0
2.285,0.103,0.072,0.031,0
2.450,0.149,0.071,0.078,-5
1.811,0.114,0.070,0.044,0
2.535,0.108,0.072,0.036,0
2.917,0.692,0.072,0.620,-5
1.958,0.109,0.071,0.038,0
2.758,0.117,0.072,0.045,0
2.152,0.103,0.070,0.033,0
2.550,0.118,0.070,0.048,0
2.678,0.116,0.070,0.046,0
2.727,0.120,0.073,0.047,0
2.659,0.115,0.070,0.045,0
2.227,0.112,0.071,0.041,0
2.187,0.119,0.070,0.049,0
2.573,0.108,0.073,0.035,0
2.305,0.106,0.070,0.036,0
2.749,0.142,0.073,0.069,-5
3.035,0.207,0.071,0.136,0
2.700,0.117,0.071,0.046,0
2.102,0.117,0.068,0.049,0
2.927,0.174,0.069,0.105,-5
1.240,0.100,0.069,0.031,0
2.271,0.102,0.069,0.033,0
2.701,0.140,0.076,0.064,-5
2.457,0.156,0.072,0.084,-5
2.841,0.333,0.075,0.258,-5
2.782,0.307,0.071,0.236,0
2.915,0.118,0.072,0.046,0
2.607,0.135,0.073,0.062,-5
2.055,0.111,0.070,0.041,0
2.323,0.102,0.070,0.032,0
2.262,0.107,0.070,0.037,0
1.874,0.102,0.070,0.032,0
2.135,0.096,0.071,0.025,0
2.909,0.119,0.069,0.050,-5
2.240,0.140,0.070,0.070,-5
2.454,0.151,0.074,0.077,-5
2.317,0.096,0.071,0.025,0
2.382,0.098,0.070,0.028,0
2.844,0.104,0.071,0.033,0
2.162,0.208,0.070,0.138,0
2.466,0.148,0.071,0.077,-5
2.287,0.108,0.075,0.033,0
2.607,0.110,0.071,0.039,0
2.053,0.104,0.070,0.034,0
2.512,0.101,0.069,0.032,0
2.127,0.103,0.070,0.033,0
2.362,0.103,0.068,0.035,0
2.397,0.092,0.069,0.023,0
2.146,0.087,0.068,0.019,0
2.319,0.097,0.068,0.029,0
2.363,0.093,0.068,0.025,0
2.715,0.112,0.069,0.043,0
2.368,0.106,0.069,0.037,0
2.624,0.233,0.069,0.164,-5
2.719,0.104,0.069,0.035,0
2.953,0.136,0.070,0.066,-5
2.675,0.104,0.069,0.035,0
2.654,0.092,0.070,0.022,0
2.290,0.109,0.069,0.040,0
2.273,0.228,0.069,0.159,0
2.441,0.098,0.069,0.029,0
2.395,0.100,0.071,0.029,0
2.346,0.105,0.070,0.035,0
2.861,0.121,0.070,0.051,0
2.198,0.163,0.069,0.094,-5
1.757,0.105,0.069,0.036,0
3.088,0.278,0.071,0.207,-5
2.651,0.108,0.069,0.039,0
2.164,0.106,0.073,0.033,0
2.780,0.197,0.072,0.125,-5
2.789,0.103,0.072,0.031,0
2.913,0.273,0.072,0.201,-5
2.396,0.102,0.070,0.032,0
2.647,0.096,0.069,0.027,0
2.409,0.099,0.069,0.030,0
2.361,0.104,0.069,0.035,0
3.104,0.113,0.069,0.044,0
2.176,0.102,0.070,0.032,0
2.794,0.176,0.071,0.105,0
2.053,0.100,0.069,0.031,0
2.903,0.108,0.069,0.039,0
2.671,0.099,0.069,0.030,0
2.725,0.099,0.070,0.029,0
2.492,0.092,0.068,0.024,0
2.666,0.096,0.068,0.028,0
2.772,0.106,0.069,0.037,0
2.807,0.109,0.070,0.039,0
2.708,0.146,0.070,0.076,-5
2.916,0.132,0.073,0.059,-5
2.658,0.098,0.073,0.025,0
1.951,0.112,0.070,0.042,0
2.501,0.201,0.071,0.130,-5
2.297,0.100,0.069,0.031,0
3.192,0.255,0.069,0.186,-5
2.352,0.101,0.070,0.031,0
2.649,0.102,0.070,0.032,0
3.000,0.282,0.069,0.213,-5
2.760,0.114,0.069,0.045,0
2.196,0.103,0.069,0.034,0
2.541,0.120,0.069,0.051,-5
3.074,0.113,0.070,0.043,0
2.605,0.100,0.069,0.031,0
2.719,0.108,0.069,0.039,0
2.220,0.257,0.069,0.188,0
2.548,0.105,0.071,0.034,0
2.757,0.103,0.069,0.034,0
2.884,0.784,0.069,0.715,-5
1.806,0.108,0.068,0.040,0
2.828,0.115,0.069,0.046,0
2.411,0.099,0.069,0.030,0
2.566,0.104,0.069,0.035,0
2.134,0.098,0.069,0.029,0
1.485,0.118,0.071,0.047,0
5.364,0.321,0.072,0.249,-5
2.573,0.109,0.072,0.037,0
2.976,0.108,0.070,0.038,0
2.835,0.107,0.069,0.038,0
3.007,0.096,0.069,0.027,0
1.912,0.097,0.068,0.029,0
2.965,0.135,0.069,0.066,-5
2.271,0.098,0.069,0.029,0
2.537,0.105,0.072,0.033,0
1.781,0.100,0.070,0.030,0
2.374,0.094,0.070,0.024,0
2.742,0.116,0.070,0.046,0
2.288,0.114,0.072,0.042,0
2.740,0.117,0.072,0.045,0
2.634,0.098,0.069,0.029,0
4.972,0.315,0.074,0.241,-5
2.545,0.186,0.073,0.113,-5
2.500,0.110,0.073,0.037,0
2.640,0.102,0.069,0.033,0
2.899,0.196,0.070,0.126,-5
2.369,0.101,0.070,0.031,0
2.457,0.116,0.069,0.047,0
2.300,0.113,0.074,0.039,0
2.816,0.119,0.072,0.047,0
2.398,0.114,0.070,0.044,0
2.565,0.097,0.071,0.026,0
2.787,0.109,0.070,0.039,0
2.899,0.135,0.069,0.066,-5
2.031,0.096,0.073,0.023,0
2.758,0.117,0.071,0.046,0
2.134,0.104,0.072,0.032,0
2.136,0.106,0.070,0.036,0
2.716,0.107,0.070,0.037,0
2.254,0.102,0.071,0.031,0
2.404,0.138,0.107,0.031,0
2.839,0.115,0.070,0.045,0
2.084,0.104,0.070,0.034,0
2.799,0.108,0.070,0.038,0
2.754,0.117,0.070,0.047,0
2.288,0.106,0.072,0.034,0
2.313,0.096,0.070,0.026,0
2.671,0.111,0.072,0.039,0
2.689,0.096,0.070,0.026,0
2.381,0.305,0.073,0.232,0
2.568,0.097,0.070,0.027,0
2.868,0.102,0.070,0.032,0
2.413,0.098,0.070,0.028,0
2.655,0.098,0.072,0.026,0
2.537,0.419,0.072,0.347,-5
2.506,0.115,0.076,0.039,0
2.620,0.102,0.070,0.032,0
2.082,0.109,0.070,0.039,0
2.572,0.142,0.071,0.071,-5
2.409,0.093,0.070,0.023,0
2.065,0.090,0.069,0.021,0
2.552,0.116,0.069,0.047,0
2.704,0.112,0.075,0.037,0
1.375,0.129,0.077,0.052,0
2.944,0.317,0.077,0.240,-5
1.495,0.123,0.071,0.052,0
2.621,0.311,0.073,0.238,-5
2.388,0.258,0.074,0.184,0
2.203,0.102,0.075,0.027,0
2.135,0.106,0.070,0.036,0
2.654,0.159,0.070,0.089,-5
2.187,0.180,0.073,0.107,0
2.502,0.143,0.077,0.066,-5
2.763,0.388,0.071,0.317,0
2.656,0.090,0.070,0.020,0
2.248,0.116,0.076,0.040,0
2.316,0.243,0.074,0.169,-5
2.798,0.117,0.077,0.040,0
2.708,0.152,0.074,0.078,-5
1.215,0.108,0.070,0.038,0
2.439,0.151,0.076,0.075,-5
2.515,0.139,0.071,0.068,-5
2.785,0.142,0.072,0.070,-5
2.722,0.119,0.073,0.046,0
2.653,0.103,0.070,0.033,0
2.681,0.099,0.070,0.029,0
2.604,0.107,0.069,0.038,0
2.265,0.108,0.069,0.039,0
2.687,0.111,0.070,0.041,0
2.985,0.113,0.069,0.044,0
2.351,0.107,0.069,0.038,0
1.521,0.103,0.069,0.034,0
2.320,0.093,0.069,0.024,0
2.504,0.278,0.070,0.208,-5
2.523,0.098,0.070,0.028,0
2.338,0.101,0.069,0.032,0
2.592,0.095,0.069,0.026,0
2.748,0.102,0.069,0.033,0
2.499,0.094,0.071,0.023,0
2.721,0.098,0.069,0.029,0
2.645,0.099,0.069,0.030,0
2.740,0.101,0.069,0.032,0
2.851,0.229,0.069,0.160,0
1.922,0.271,0.072,0.199,-5
2.861,0.347,0.070,0.277,-5
2.781,0.118,0.071,0.047,0
2.922,0.133,0.069,0.064,-5
2.456,0.091,0.070,0.021,0
1.901,0.107,0.070,0.037,0
2.450,0.114,0.069,0.045,0
2.408,0.100,0.070,0.030,0
3.014,0.116,0.070,0.046,0
2.906,0.116,0.072,0.044,0
2.754,0.104,0.070,0.034,0
2.433,0.096,0.069,0.027,0
2.416,0.107,0.069,0.038,0
2.185,0.098,0.070,0.028,0
2.326,0.215,0.070,0.145,-5
2.173,0.447,0.075,0.372,-5
2.505,0.129,0.074,0.055,0
2.418,0.108,0.074,0.034,0
2.381,0.109,0.070,0.039,0
2.645,0.091,0.070,0.021,0
2.317,0.129,0.076,0.053,0
2.432,0.145,0.078,0.067,0
2.709,0.125,0.076,0.049,0
2.192,0.248,0.073,0.175,0
2.010,0.108,0.071,0.037,0
1.916,0.105,0.074,0.031,0
2.841,0.109,0.071,0.038,0
2.359,0.105,0.070,0.035,0
2.296,0.107,0.072,0.035,0
2.426,0.098,0.069,0.029,0
2.892,0.217,0.070,0.147,-5
2.598,0.125,0.075,0.050,0
2.693,0.110,0.070,0.040,0
2.895,0.152,0.068,0.084,-5
1.851,0.106,0.069,0.037,0
2.752,0.773,0.070,0.703,-5
2.888,0.109,0.070,0.039,0
2.910,0.098,0.070,0.028,0
2.081,0.271,0.070,0.201,-5
5.125,0.562,0.071,0.491,-5
2.290,0.102,0.069,0.033,0
2.281,0.100,0.069,0.031,0
2.305,0.105,0.071,0.034,0
2.730,0.104,0.069,0.035,0
2.178,0.131,0.068,0.063,-5
2.222,0.095,0.069,0.026,0
2.212,0.104,0.069,0.035,0
2.438,0.106,0.069,0.037,0
2.330,0.096,0.069,0.027,0
2.747,0.126,0.070,0.056,0
2.835,0.106,0.070,0.036,0
2.237,0.097,0.069,0.028,0
1.492,0.363,0.069,0.294,0
2.213,0.106,0.070,0.036,0
2.941,0.110,0.070,0.040,0
2.521,0.137,0.070,0.067,-5
2.491,0.095,0.069,0.026,0
1.672,0.182,0.070,0.112,-5
2.580,0.103,0.070,0.033,0
2.554,0.107,0.068,0.039,0
1.966,0.096,0.069,0.027,0
2.237,0.096,0.069,0.027,0
2.434,0.109,0.070,0.039,0
2.601,0.120,0.069,0.051,0
2.800,0.107,0.068,0.039,0
2.748,0.348,0.070,0.278,-5
2.543,0.112,0.075,0.037,0
1.692,0.124,0.076,0.048,0
2.663,0.157,0.076,0.081,0
2.935,0.338,0.076,0.262,-5
2.762,0.141,0.076,0.065,0
2.437,0.118,0.074,0.044,0
2.676,0.096,0.070,0.026,0
2.739,0.114,0.069,0.045,0
2.426,0.096,0.070,0.026,0
2.252,0.105,0.071,0.034,0
2.863,0.557,0.071,0.486,-5
2.090,0.107,0.075,0.032,0
2.402,0.106,0.070,0.036,0
2.028,0.095,0.070,0.025,0
1.413,0.107,0.069,0.038,0
2.748,0.444,0.073,0.371,-5
2.677,0.223,0.070,0.153,-5
2.872,0.108,0.069,0.039,0
2.556,0.112,0.073,0.039,0
2.061,0.102,0.069,0.033,0
2.594,0.100,0.069,0.031,0
5.733,0.452,0.070,0.382,-5
3.059,0.200,0.069,0.131,-5
1.938,0.111,0.070,0.041,0
2.764,0.374,0.071,0.303,-5
2.231,0.106,0.071,0.035,0
2.843,0.773,0.072,0.701,-5
2.416,0.092,0.073,0.019,0
2.205,0.100,0.072,0.028,0
1.970,0.105,0.073,0.032,0
2.879,0.324,0.074,0.250,0
2.426,0.104,0.070,0.034,0
2.581,0.097,0.074,0.023,0
2.477,0.121,0.082,0.039,0
2.745,0.158,0.073,0.085,-5
1.063,0.101,0.069,0.032,0
2.721,0.112,0.069,0.043,0
2.814,0.109,0.072,0.037,0
2.674,0.333,0.070,0.263,-5
2.728,0.170,0.072,0.098,-5
2.582,0.112,0.072,0.040,0
2.692,0.254,0.071,0.183,0
2.916,0.301,0.074,0.227,-5
1.947,0.116,0.073,0.043,0
2.321,0.097,0.071,0.026,0
2.834,0.159,0.071,0.088,0
2.512,0.122,0.071,0.051,0
2.673,0.532,0.071,0.461,-5
2.647,0.164,0.072,0.092,-5
1.867,0.250,0.070,0.180,-5
2.528,0.110,0.072,0.038,0
2.890,0.189,0.070,0.119,-5
2.621,0.104,0.072,0.032,0
2.351,0.106,0.073,0.033,0
2.794,0.111,0.074,0.037,0
6.026,0.631,0.071,0.560,-5
2.433,0.103,0.070,0.033,0
2.455,0.096,0.073,0.023,0
2.508,0.098,0.070,0.028,0
2.111,0.146,0.100,0.046,0
2.659,0.105,0.073,0.032,0
2.308,0.111,0.071,0.040,0
1.828,0.116,0.070,0.046,0
1.517,0.100,0.069,0.031,0
2.119,0.118,0.069,0.049,-5
2.705,0.218,0.071,0.147,-5
2.833,0.717,0.071,0.646,-5
2.425,0.107,0.071,0.036,0
2.111,0.113,0.073,0.040,0
2.197,0.101,0.069,0.032,0
2.826,0.290,0.069,0.221,-5
2.173,0.091,0.070,0.021,0
2.184,0.091,0.070,0.021,0
2.342,0.094,0.068,0.026,0
2.180,0.092,0.068,0.024,0
2.819,0.146,0.068,0.078,-5
2.539,0.108,0.069,0.039,0
2.395,0.103,0.070,0.033,0
1.969,0.097,0.070,0.027,0
2.558,0.103,0.069,0.034,0
2.205,0.092,0.070,0.022,0
1.638,0.105,0.069,0.036,0
2.644,0.094,0.069,0.025,0
2.237,0.334,0.068,0.266,-5
2.559,0.104,0.070,0.034,0
2.939,0.106,0.070,0.036,0
5.942,0.235,0.070,0.165,-5
2.880,0.110,0.069,0.041,0
2.413,0.095,0.067,0.028,0
2.572,0.096,0.068,0.028,0
2.001,0.223,0.068,0.155,-5
2.652,0.105,0.069,0.036,0
2.755,0.316,0.068,0.248,-5
2.862,0.134,0.068,0.066,-5
2.185,0.090,0.069,0.021,0
2.816,0.107,0.068,0.039,0
2.592,0.106,0.068,0.038,0
5.836,0.110,0.068,0.042,-5
2.295,0.099,0.068,0.031,0
2.641,0.099,0.069,0.030,0
1.980,0.094,0.068,0.026,0
2.811,0.239,0.069,0.170,-5
2.647,0.103,0.068,0.035,0
2.430,0.102,0.069,0.033,0
2.522,0.098,0.068,0.030,0
2.598,0.093,0.069,0.024,0
2.796,0.102,0.068,0.034,0
2.855,0.206,0.069,0.137,-5
2.218,0.113,0.073,0.040,0
2.557,0.110,0.071,0.039,0
2.381,0.106,0.071,0.035,0
2.267,0.104,0.071,0.033,0
2.390,0.099,0.071,0.028,0
2.312,0.101,0.071,0.030,0
2.906,0.229,0.071,0.158,0
2.465,0.112,0.068,0.044,0
2.237,0.093,0.068,0.025,0
2.858,0.398,0.068,0.330,-5
2.701,0.096,0.068,0.028,0
2.817,0.281,0.068,0.213,-5
2.686,0.100,0.068,0.032,0
2.308,0.260,0.068,0.192,-5
2.375,0.093,0.068,0.025,0
2.218,0.102,0.068,0.034,0
2.504,0.093,0.068,0.025,0
2.767,0.101,0.068,0.033,0
1.905,0.107,0.068,0.039,0
2.775,0.108,0.068,0.040,0
2.831,0.226,0.068,0.158,0
2.625,0.101,0.069,0.032,0
2.739,0.197,0.069,0.128,-5
2.389,0.105,0.069,0.036,0
2.286,0.107,0.069,0.038,0
2.864,0.146,0.071,0.075,-5
2.209,0.095,0.072,0.023,0
2.348,0.094,0.072,0.022,0
2.494,0.102,0.069,0.033,0
2.184,0.118,0.073,0.045,0
2.375,0.093,0.068,0.025,0
2.805,0.116,0.072,0.044,0
2.129,0.107,0.068,0.039,0
2.328,0.097,0.070,0.027,0
2.688,0.108,0.072,0.036,0
2.065,0.095,0.068,0.027,0
2.960,0.197,0.069,0.128,-5
2.778,0.147,0.072,0.075,0
2.681,0.120,0.072,0.048,0
2.602,0.098,0.069,0.029,0
2.570,0.121,0.095,0.026,0
2.842,0.096,0.071,0.025,0
2.364,0.094,0.070,0.024,0
2.601,0.109,0.070,0.039,0
2.266,0.137,0.069,0.068,0
2.769,0.186,0.073,0.113,-5
2.240,0.115,0.073,0.042,0
2.793,0.117,0.074,0.043,0
2.727,0.113,0.074,0.039,0
2.830,0.183,0.072,0.111,-5
2.117,0.096,0.070,0.026,0
2.720,0.113,0.070,0.043,0
2.798,0.112,0.073,0.039,0
2.828,0.136,0.069,0.067,-5
2.689,0.106,0.074,0.032,0
2.223,0.109,0.074,0.035,0
1.965,0.105,0.073,0.032,0
2.272,0.101,0.074,0.027,0
3.009,0.425,0.073,0.352,-5
2.692,0.131,0.076,0.055,0
2.382,0.288,0.075,0.213,-5
2.305,0.116,0.073,0.043,0
2.626,0.095,0.073,0.022,0
2.809,0.105,0.071,0.034,0
2.722,0.105,0.071,0.034,0
2.931,1.021,0.071,0.950,-5
2.603,0.113,0.075,0.038,0
2.670,0.119,0.075,0.044,0
2.287,0.113,0.071,0.042,0
2.060,0.108,0.073,0.035,0
2.889,0.772,0.071,0.701,-5
2.815,0.108,0.071,0.037,0
2.858,0.120,0.071,0.049,0
2.420,0.101,0.072,0.029,0
1.919,0.102,0.071,0.031,0
2.527,0.097,0.071,0.026,0
2.757,0.150,0.071,0.079,-5
2.806,0.102,0.071,0.031,0
1.348,0.105,0.072,0.033,0
2.274,0.108,0.071,0.037,0
2.788,0.123,0.071,0.052,0
2.347,0.106,0.071,0.035,0
2.421,0.111,0.071,0.040,0
2.984,0.190,0.071,0.119,0
2.275,0.103,0.073,0.030,0
2.356,0.278,0.072,0.206,-5
2.706,0.115,0.074,0.041,0
2.299,0.095,0.071,0.024,0
2.717,0.107,0.071,0.036,0
2.859,0.109,0.070,0.039,0
2.717,0.122,0.074,0.048,0
2.827,0.145,0.071,0.074,-5
1.898,0.096,0.073,0.023,0
2.867,0.101,0.071,0.030,0
2.803,0.234,0.071,0.163,0
2.886,0.143,0.071,0.072,-5
2.323,0.098,0.071,0.027,0
2.328,0.118,0.073,0.045,0
2.466,0.090,0.068,0.022,0
2.643,0.100,0.067,0.033,0
2.664,0.110,0.069,0.041,0
2.287,0.099,0.068,0.031,0
2.327,0.100,0.069,0.031,0
3.135,0.194,0.069,0.125,-5
2.746,0.221,0.068,0.153,0
2.940,0.104,0.069,0.035,0
2.191,0.101,0.068,0.033,0
2.343,0.293,0.068,0.225,0
2.262,0.200,0.073,0.127,0
2.514,0.101,0.068,0.033,0
2.012,0.319,0.068,0.251,0
2.541,0.115,0.077,0.038,0
2.514,0.121,0.075,0.046,0
2.633,0.107,0.070,0.037,0
2.365,0.115,0.071,0.044,0
2.872,0.110,0.071,0.039,0
2.730,0.146,0.071,0.075,-5
3.075,0.172,0.073,0.099,0
2.917,0.220,0.072,0.148,-5
2.332,0.099,0.073,0.026,0
2.009,0.101,0.073,0.028,0
2.582,0.100,0.071,0.029,0
2.786,0.106,0.071,0.035,0
2.339,0.109,0.071,0.038,0
1.901,0.205,0.071,0.134,-5
2.508,0.107,0.071,0.036,0
2.815,0.112,0.075,0.037,0
2.718,0.142,0.071,0.071,-5
2.122,0.099,0.073,0.026,0
2.848,0.119,0.073,0.046,0
2.795,0.114,0.071,0.043,0
2.987,0.134,0.074,0.060,-5
2.470,0.145,0.075,0.070,-5
2.821,0.093,0.071,0.022,0
2.204,0.103,0.070,0.033,0
2.176,0.114,0.072,0.042,0
1.320,0.106,0.072,0.034,0
2.178,0.328,0.075,0.253,-5
2.150,0.176,0.072,0.104,-5
2.497,0.119,0.071,0.048,0
3.058,0.298,0.073,0.225,-5
2.052,0.220,0.077,0.143,-5
2.969,0.119,0.074,0.045,0
2.359,0.121,0.085,0.036,0
2.443,0.159,0.085,0.074,-5
2.486,0.139,0.084,0.055,0
2.822,0.103,0.070,0.033,0
2.760,0.127,0.077,0.050,0
2.165,0.159,0.079,0.080,-5
2.344,0.111,0.080,0.031,0
2.385,0.650,0.072,0.578,-5
1.264,0.108,0.070,0.038,0
2.390,0.120,0.086,0.034,0
2.381,0.116,0.071,0.045,0
2.246,0.096,0.072,0.024,0
2.616,0.125,0.074,0.051,0
2.921,0.173,0.074,0.099,-5
2.772,0.108,0.071,0.037,0
2.192,0.095,0.071,0.024,0
2.439,0.106,0.071,0.035,0
2.783,0.118,0.069,0.049,0
2.591,0.110,0.074,0.036,0
2.254,0.105,0.073,0.032,0
2.399,0.122,0.075,0.047,0
2.249,0.110,0.074,0.036,0
2.849,0.233,0.072,0.161,-5
2.486,0.110,0.072,0.038,0
1.593,0.100,0.074,0.026,0
2.749,0.112,0.072,0.040,0
2.729,0.260,0.077,0.183,-5
2.860,0.209,0.072,0.137,-5
2.702,0.111,0.073,0.038,0
2.223,0.107,0.074,0.033,0
2.680,0.125,0.071,0.054,-5
2.880,0.165,0.071,0.094,-5
2.408,0.156,0.072,0.084,-5
1.654,0.112,0.073,0.039,0
2.809,0.108,0.072,0.036,0
1.793,0.107,0.074,0.033,0
2.579,0.233,0.070,0.163,0
2.816,0.104,0.071,0.033,0
2.640,0.091,0.070,0.021,0
1.789,0.103,0.070,0.033,0
5.114,0.760,0.071,0.689,-5
2.506,0.104,0.073,0.031,0
2.683,0.104,0.071,0.033,0
2.275,0.096,0.067,0.029,0
2.454,0.091,0.069,0.022,0
2.416,0.109,0.069,0.040,0
2.457,0.109,0.072,0.037,0
2.884,0.104,0.069,0.035,0
2.663,0.091,0.070,0.021,0
2.533,0.101,0.069,0.032,0
2.318,0.095,0.072,0.023,0
2.422,0.100,0.070,0.030,0
2.793,0.156,0.072,0.084,-5
2.511,0.107,0.073,0.034,0
2.573,0.107,0.070,0.037,0
2.905,0.215,0.073,0.142,0
1.882,0.164,0.080,0.084,0
2.736,0.130,0.079,0.051,0
2.281,0.113,0.076,0.037,0
2.015,0.105,0.076,0.029,0
2.838,0.399,0.073,0.326,-5
2.830,0.110,0.074,0.036,0
2.870,0.105,0.069,0.036,0
2.924,0.155,0.069,0.086,0
2.696,0.122,0.070,0.052,-5
2.599,0.248,0.070,0.178,0
2.214,0.105,0.069,0.036,0
2.482,0.127,0.074,0.053,0
1.146,0.129,0.073,0.056,0
2.307,0.106,0.072,0.034,0
2.082,0.106,0.071,0.035,0
2.553,0.130,0.070,0.060,0
2.530,0.113,0.073,0.040,0
2.549,0.106,0.070,0.036,0
2.220,0.093,0.069,0.024,0
2.490,0.108,0.069,0.039,0
2.530,0.113,0.070,0.043,0
2.641,0.111,0.070,0.041,0
1.776,0.116,0.074,0.042,0
2.874,0.145,0.070,0.075,-5
2.645,0.098,0.069,0.029,0
2.876,0.115,0.069,0.046,0
2.207,0.132,0.070,0.062,-5
2.713,0.178,0.070,0.108,-5
2.623,0.112,0.070,0.042,0
2.270,0.103,0.072,0.031,0
2.816,0.115,0.076,0.039,0
2.931,0.148,0.070,0.078,0
2.115,0.098,0.070,0.028,0
2.267,0.096,0.069,0.027,0
2.252,0.110,0.069,0.041,0
5.053,0.738,0.069,0.669,-5
1.845,0.102,0.072,0.030,0
2.538,0.103,0.070,0.033,0
2.217,0.110,0.070,0.040,0
3.019,0.251,0.070,0.181,-5
2.358,0.109,0.070,0.039,0
1.962,0.104,0.074,0.030,0
3.048,0.119,0.075,0.044,0
2.272,0.096,0.070,0.026,0
2.691,0.117,0.070,0.047,0
2.782,0.129,0.077,0.052,0
2.279,0.119,0.080,0.039,0
1.878,0.148,0.083,0.065,0
2.750,0.168,0.075,0.093,-5
2.195,0.140,0.077,0.063,0
1.995,0.126,0.078,0.048,0
2.900,0.167,0.078,0.089,0
2.732,0.127,0.077,0.050,0
2.589,0.130,0.076,0.054,0
1.670,0.148,0.075,0.073,0
1.619,0.096,0.074,0.022,0
2.619,0.103,0.072,0.031,0
2.612,0.110,0.071,0.039,0
2.310,0.103,0.075,0.028,0
2.627,0.099,0.071,0.028,0
2.533,0.111,0.071,0.040,0
2.352,0.172,0.071,0.101,-5
2.644,0.126,0.072,0.054,0
2.709,0.131,0.075,0.056,0
5.039,0.915,0.076,0.839,-5
2.112,0.099,0.071,0.028,0
2.913,0.140,0.070,0.070,0
2.218,0.141,0.073,0.068,0
2.247,0.116,0.078,0.038,0
1.906,0.142,0.076,0.066,0
2.331,0.109,0.077,0.032,0
2.480,0.142,0.072,0.070,0
2.237,0.118,0.075,0.043,0
2.690,0.213,0.073,0.140,0
2.474,0.099,0.072,0.027,0
2.247,0.153,0.071,0.082,-5
2.347,0.118,0.072,0.046,0
2.523,0.153,0.075,0.078,0
2.839,0.157,0.074,0.083,0
2.602,0.147,0.074,0.073,-5
2.539,0.104,0.071,0.033,0
2.481,0.104,0.074,0.030,0
2.467,0.126,0.075,0.051,0
2.330,0.122,0.079,0.043,0
2.318,0.119,0.075,0.044,0
2.442,0.129,0.076,0.053,0
2.822,0.115,0.076,0.039,0
3.006,0.132,0.073,0.059,-5
2.166,0.102,0.071,0.031,0
2.236,0.101,0.071,0.030,0
2.791,0.112,0.071,0.041,0
2.525,0.122,0.071,0.051,0
1.969,0.113,0.075,0.038,0
1.578,0.129,0.075,0.054,0
2.091,0.986,0.082,0.904,-5
2.695,0.106,0.071,0.035,0
2.723,0.106,0.069,0.037,0
2.845,0.439,0.068,0.371,-5
2.761,0.210,0.075,0.135,-5
2.387,0.108,0.069,0.039,0
2.635,0.097,0.068,0.029,0
2.899,0.104,0.068,0.036,0
2.331,0.110,0.068,0.042,0
2.706,0.110,0.067,0.043,0
3.111,0.122,0.068,0.054,0
2.859,0.201,0.072,0.129,-5
2.944,0.119,0.071,0.048,0
2.423,0.387,0.069,0.318,0
2.078,0.098,0.069,0.029,0
2.706,0.107,0.070,0.037,0
2.229,0.088,0.070,0.018,0
2.877,0.247,0.070,0.177,-5
2.873,0.937,0.073,0.864,-5
2.880,0.133,0.070,0.063,-5
2.425,0.105,0.069,0.036,0
3.027,0.137,0.069,0.068,-5
