T, time, status
3.927,2.276,0
3.728,2.470,1
3.306,1.405,1
2.814,1.366,1
3.406,10.103,-4
3.455,10.300,-4
3.931,4.120,1
2.851,3.733,-4
3.410,6.329,-4
2.413,4.566,0
1.955,1.409,1
3.203,1.879,1
4.201,4.904,1
3.497,5.873,-4
3.205,6.207,-4
3.570,1.381,1
3.705,5.123,-4
3.784,1.163,0
3.479,1.790,1
3.136,4.894,1
3.507,1.562,1
3.212,1.196,0
3.346,1.669,1
4.107,1.561,0
3.964,2.754,1
3.828,14.203,-4
3.132,5.586,1
3.175,1.171,1
3.083,2.900,-4
3.415,10.499,-4
3.122,3.121,-4
3.972,1.772,1
3.309,10.034,-4
3.995,1.761,1
4.186,2.733,0
3.885,1.427,1
2.998,4.301,-4
1.850,2.818,0
3.648,7.132,-2
4.132,2.166,1
3.971,7.193,-2
3.253,1.546,0
4.015,1.603,1
3.634,1.515,0
3.165,1.266,0
2.188,3.664,-4
3.299,4.269,-4
3.675,1.858,0
3.031,1.246,0
2.205,3.041,1
4.004,2.282,1
3.281,24.385,-3
3.960,2.967,1
2.183,4.975,-4
3.768,1.722,1
3.371,3.719,1
1.937,1.911,1
2.946,2.020,1
3.768,2.801,1
3.001,1.689,1
3.376,1.846,1
3.078,2.317,1
4.400,1.543,0
2.821,3.040,-4
3.594,2.352,1
2.891,0.698,0
3.777,2.467,0
3.203,3.951,-4
3.120,2.226,1
3.964,17.180,1
1.494,2.627,1
3.738,20.753,-2
2.939,1.556,1
3.412,1.462,0
4.054,3.142,1
3.641,5.318,-4
3.044,3.203,-4
2.827,1.386,1
3.456,6.133,-4
3.342,1.515,0
3.270,1.216,1
3.509,7.918,-2
3.201,1.583,0
4.230,15.572,-2
3.032,4.342,-4
2.679,3.580,1
3.276,3.274,0
2.339,1.849,1
2.896,1.390,1
3.153,1.080,0
3.295,1.217,1
3.204,1.463,1
3.624,1.424,0
3.498,12.545,-2
3.441,1.255,1
2.952,2.211,1
2.984,2.464,1
3.319,6.118,-2
3.102,3.363,-4
2.721,11.135,1
3.220,3.340,-4
3.551,1.320,1
2.583,1.604,1
3.320,1.382,0
3.208,1.156,1
2.934,1.429,1
3.443,1.506,1
3.017,1.422,1
3.214,4.546,-4
2.549,2.781,-4
3.022,4.862,-4
3.462,1.481,1
3.503,6.502,-4
3.845,12.463,-4
3.024,1.256,0
2.762,1.250,1
3.509,1.965,1
4.295,18.045,-2
3.935,1.661,1
2.676,2.096,1
2.965,1.484,1
3.423,1.471,1
2.846,4.395,-4
3.264,10.807,-2
3.813,1.912,1
3.864,4.125,1
2.129,0.985,1
3.350,5.010,-4
3.348,3.683,1
2.722,1.025,1
3.487,1.399,1
4.620,18.395,-2
1.152,1.235,1
3.354,7.413,-4
3.594,3.263,1
3.777,2.460,0
2.692,3.398,-4
3.401,6.171,-4
3.360,5.443,-4
2.684,6.804,-4
3.570,10.920,-4
2.196,2.764,-4
3.847,1.377,0
3.537,2.703,0
3.802,9.447,-4
