T, time, status
2.486,0.765,1
2.677,4.739,-2
2.387,0.908,1
1.490,0.888,1
2.670,0.555,0
1.860,0.978,1
2.521,1.025,1
2.887,9.515,-2
2.918,9.195,1
2.829,7.029,-2
2.561,0.939,1
2.725,0.881,1
2.249,0.758,1
1.980,1.297,1
2.249,0.871,0
2.703,1.008,1
2.947,5.902,1
2.787,1.303,0
2.664,5.072,-2
2.733,3.469,1
2.253,0.723,1
2.862,0.641,0
2.803,3.699,-2
2.682,0.782,1
2.213,0.904,1
2.444,0.679,0
2.513,0.828,0
2.818,0.884,1
2.206,2.530,-4
2.590,0.773,1
2.268,0.737,1
2.195,5.279,-2
2.218,0.740,0
2.962,0.901,1
2.412,0.536,0
2.545,2.708,1
2.854,8.231,-2
2.928,4.625,1
2.832,3.980,1
2.574,13.438,-4
1.861,4.368,-4
2.199,0.689,1
2.144,1.199,1
2.688,1.350,0
2.917,4.968,-2
2.469,0.788,0
2.921,4.730,-4
2.110,3.319,-4
2.704,6.556,-4
2.479,1.070,1
2.185,0.669,0
2.069,1.368,1
2.896,1.146,1
2.637,0.709,0
2.290,0.773,1
2.801,0.663,1
2.398,0.914,1
2.139,0.649,0
2.660,2.903,-4
2.039,10.773,-2
2.505,5.301,-2
2.867,1.100,1
2.083,1.020,0
2.676,0.881,1
1.920,0.951,0
2.326,0.553,0
1.770,1.214,1
2.323,0.848,0
2.058,1.618,-4
2.822,0.596,0
2.904,2.863,-2
2.307,4.234,0
2.778,7.893,-4
2.862,5.233,-2
2.713,0.578,0
2.280,0.678,0
2.326,1.610,-2
2.065,1.337,1
2.659,1.270,0
2.343,0.810,1
2.796,2.155,-2
2.587,3.898,-2
2.833,0.765,1
2.890,1.231,1
2.948,5.257,-2
2.813,4.995,-2
2.871,4.721,-2
2.103,1.792,-4
2.207,1.044,1
2.256,0.733,1
2.607,6.878,-2
2.413,0.891,0
2.224,0.866,0
1.959,1.110,1
2.257,3.629,1
2.565,1.909,1
2.776,0.834,0
2.536,1.269,1
1.998,1.096,1
2.942,1.963,0
2.863,0.668,0
2.723,2.336,0
2.699,1.024,1
2.717,1.107,1
2.147,0.766,0
2.184,0.938,0
2.128,0.816,0
2.685,8.446,-2
2.484,1.151,1
2.105,1.149,1
2.547,3.069,-4
2.673,1.038,1
2.241,0.825,1
2.297,1.026,1
2.793,0.880,1
2.971,1.132,1
2.209,0.887,0
1.840,0.970,1
2.635,0.904,1
2.817,3.046,-2
2.163,1.268,1
1.489,0.674,0
2.682,2.453,-2
1.928,2.106,1
1.774,5.776,-4
2.238,0.840,1
2.541,2.439,-4
2.998,0.914,1
2.492,0.912,1
2.640,0.936,0
2.710,0.886,1
1.950,2.786,1
2.983,0.750,1
1.904,1.396,1
2.406,0.964,0
2.801,4.552,-2
2.101,0.867,0
2.901,6.331,-2
2.406,0.880,1
2.937,5.537,-2
1.955,1.296,1
2.443,0.886,0
2.786,2.195,-2
2.283,0.727,0
2.412,1.493,1
1.688,1.345,1
2.854,4.555,-2
2.647,0.626,0
2.185,0.708,1
2.905,0.767,0
1.831,0.931,1
2.855,0.599,0
2.304,0.733,1
2.366,2.717,-2
1.991,0.937,1
1.946,0.926,1
2.665,0.683,1
2.886,7.663,1
2.524,0.956,0
1.932,0.754,0
2.494,2.848,-4
2.280,1.236,1
2.372,2.423,-4
2.970,1.383,1
2.100,1.161,0
1.859,0.606,0
2.590,14.618,1
2.727,0.694,0
2.152,0.921,1
2.661,7.474,-2
2.643,1.787,-2
2.852,6.148,-2
2.026,1.437,1
2.260,1.119,1
2.592,7.250,-4
2.827,0.774,1
2.952,1.512,1
2.600,2.726,-2
1.824,0.966,0
2.498,3.199,-4
1.905,1.463,1
2.510,0.967,1
2.634,0.748,0
1.684,1.215,0
1.944,0.975,0
1.721,0.902,0
2.658,7.913,-2
2.660,0.798,0
2.903,0.820,1
2.388,0.733,1
2.401,2.998,-4
1.890,0.671,0
2.968,1.332,1
2.898,6.380,0
2.893,0.695,1
1.846,1.029,0
2.901,8.151,-2
2.216,9.881,-2
1.687,1.465,1
1.864,1.607,1
2.821,0.801,1
1.975,0.966,0
2.399,1.257,1
2.650,1.422,1
2.389,0.790,1
2.700,9.223,-2
2.556,3.056,-2
2.377,1.075,1
2.242,4.124,0
2.285,0.634,0
2.940,0.877,1
2.692,0.926,0
2.763,0.893,1
2.791,0.681,1
2.234,0.905,1
3.029,1.480,0
2.614,0.911,1
2.968,4.218,-2
2.623,0.621,0
2.390,1.554,-2
2.388,1.160,0
2.291,0.896,1
2.470,2.497,1
1.968,0.823,1
2.536,0.678,0
2.707,0.829,0
2.762,1.770,1
2.532,2.679,-2
2.372,8.105,-2
2.758,1.043,1
2.335,1.075,1
2.325,1.044,1
2.122,1.084,0
3.059,1.624,1
2.584,4.153,-4
2.624,0.818,1
2.827,0.865,1
2.288,0.757,1
2.293,1.012,1
2.947,0.933,1
2.956,1.218,1
2.755,3.173,-4
2.749,1.199,1
2.273,0.750,1
2.498,4.641,-4
2.759,0.795,1
2.693,0.878,1
2.729,5.280,-4
2.356,3.528,0
2.300,1.139,0
2.018,1.390,1
2.728,12.519,-2
2.348,4.681,-2
2.150,1.322,0
2.872,2.876,-2
1.504,1.191,1
2.622,15.974,-2
2.446,2.744,1
2.044,0.874,1
2.190,1.274,1
2.369,0.781,0
2.679,0.851,1
2.113,0.847,1
2.202,3.943,-4
2.664,3.857,-4
2.452,6.215,-4
2.545,7.928,-4
2.044,1.008,0
2.232,0.824,0
2.573,3.804,1
2.660,0.993,0
2.286,1.017,0
2.807,1.298,1
2.715,0.516,0
2.484,0.971,1
2.423,0.933,0
2.954,1.116,0
2.886,3.275,-2
2.468,0.650,1
2.163,0.916,0
2.480,1.008,1
2.960,4.539,-2
2.417,1.132,1
2.376,1.098,1
2.079,9.278,-2
2.680,3.403,-2
2.616,0.704,1
2.919,14.260,-2
1.972,0.714,0
2.291,0.866,1
2.319,0.716,1
2.919,0.826,1
2.120,1.035,1
1.931,1.283,1
2.351,1.174,1
2.744,0.846,1
2.657,0.848,1
2.488,1.013,1
2.365,0.690,0
1.855,1.489,1
2.683,0.812,1
2.777,0.725,0
2.577,1.629,-2
