T, time, time_on_pso, time_on_solver, status
2.266,0.124,0.085,0.039,0
2.769,0.221,0.084,0.137,-5
2.240,0.119,0.085,0.034,0
2.793,0.142,0.085,0.057,0
2.727,0.145,0.088,0.057,0
2.830,0.130,0.086,0.044,0
2.117,0.113,0.087,0.026,0
2.720,0.112,0.084,0.028,0
2.798,0.109,0.082,0.027,0
2.828,0.255,0.081,0.174,-5
2.689,0.118,0.087,0.031,0
2.223,0.112,0.084,0.028,0
1.965,0.115,0.085,0.030,0
2.272,0.111,0.085,0.026,0
3.009,0.209,0.082,0.127,-5
2.692,0.110,0.085,0.025,0
2.382,0.227,0.081,0.146,-5
2.305,0.122,0.085,0.037,0
2.626,0.103,0.082,0.021,0
2.809,0.110,0.084,0.026,0
2.722,0.109,0.081,0.028,0
2.931,0.106,0.082,0.024,0
2.603,0.110,0.081,0.029,0
2.670,0.115,0.081,0.034,0
2.287,0.111,0.085,0.026,0
2.060,0.105,0.080,0.025,0
2.889,0.745,0.080,0.665,-5
2.815,0.127,0.083,0.044,0
2.858,0.114,0.081,0.033,0
2.420,0.100,0.081,0.019,0
1.919,0.109,0.080,0.029,0
2.527,0.111,0.080,0.031,0
2.757,0.154,0.080,0.074,-5
2.806,0.108,0.080,0.028,0
1.348,0.112,0.086,0.026,0
2.274,0.113,0.080,0.033,0
2.788,0.116,0.081,0.035,0
2.347,0.117,0.083,0.034,0
2.421,0.112,0.081,0.031,0
2.982,0.120,0.081,0.039,0
2.275,0.109,0.081,0.028,0
2.356,0.161,0.081,0.080,-5
2.706,0.109,0.083,0.026,0
2.299,0.104,0.080,0.024,0
2.717,0.102,0.081,0.021,0
2.859,0.112,0.081,0.031,0
2.717,0.110,0.082,0.028,0
2.827,0.205,0.080,0.125,-5
1.898,0.097,0.080,0.017,0
2.867,0.109,0.083,0.026,0
2.803,0.185,0.081,0.104,-5
2.886,0.153,0.080,0.073,-5
2.323,0.105,0.082,0.023,0
2.328,0.113,0.080,0.033,0
2.466,0.108,0.080,0.028,0
2.643,0.108,0.081,0.027,0
2.664,0.112,0.081,0.031,0
2.287,0.103,0.081,0.022,0
2.327,0.112,0.082,0.030,0
3.135,0.114,0.082,0.032,0
2.746,0.117,0.082,0.035,0
2.940,0.126,0.081,0.045,0
2.191,0.105,0.082,0.023,0
2.343,0.271,0.077,0.194,-5
2.262,0.256,0.079,0.177,0
2.514,0.114,0.080,0.034,0
2.012,0.208,0.079,0.129,0
2.541,0.112,0.079,0.033,0
2.514,0.110,0.080,0.030,0
2.633,0.114,0.081,0.033,0
2.365,0.108,0.079,0.029,0
2.872,0.109,0.079,0.030,0
2.730,0.195,0.080,0.115,0
3.084,0.129,0.084,0.045,0
2.917,0.171,0.080,0.091,-5
2.332,0.099,0.080,0.019,0
2.009,0.114,0.079,0.035,0
2.582,0.109,0.083,0.026,0
2.786,0.125,0.080,0.045,0
2.339,0.120,0.081,0.039,0
1.901,0.259,0.082,0.177,-5
2.508,0.137,0.082,0.055,0
2.815,0.114,0.084,0.030,0
2.718,0.147,0.081,0.066,-5
2.122,0.098,0.080,0.018,0
2.848,0.110,0.080,0.030,0
2.795,0.133,0.081,0.052,0
2.987,0.233,0.085,0.148,0
2.470,0.209,0.087,0.122,-5
2.821,0.103,0.081,0.022,0
2.204,0.117,0.083,0.034,0
2.176,0.116,0.078,0.038,0
1.320,0.112,0.083,0.029,0
2.178,0.196,0.079,0.117,-5
2.150,0.205,0.084,0.121,-5
2.497,0.146,0.091,0.055,0
3.058,0.292,0.085,0.207,-5
2.052,0.214,0.083,0.131,-5
2.969,0.114,0.084,0.030,0
2.359,0.108,0.080,0.028,0
2.443,0.133,0.079,0.054,0
2.486,0.112,0.086,0.026,0
2.822,0.110,0.079,0.031,0
2.760,0.109,0.079,0.030,0
2.165,0.151,0.079,0.072,-5
2.344,0.099,0.079,0.020,0
2.385,0.217,0.084,0.133,-5
1.264,0.127,0.085,0.042,0
2.390,0.110,0.083,0.027,0
2.381,0.127,0.081,0.046,0
2.246,0.101,0.082,0.019,0
2.616,0.113,0.083,0.030,0
2.921,0.267,0.082,0.185,-5
2.772,0.115,0.082,0.033,0
2.192,0.100,0.080,0.020,0
2.439,0.102,0.083,0.019,0
2.783,0.121,0.082,0.039,0
2.591,0.131,0.081,0.050,0
2.254,0.111,0.081,0.030,0
2.399,0.120,0.083,0.037,0
2.249,0.120,0.084,0.036,0
2.849,0.172,0.081,0.091,-5
2.486,0.127,0.080,0.047,0
1.593,0.104,0.080,0.024,0
2.749,0.118,0.081,0.037,0
2.729,0.387,0.082,0.305,0
2.860,0.843,0.080,0.763,-5
2.702,0.119,0.082,0.037,0
2.223,0.140,0.083,0.057,0
2.680,0.167,0.083,0.084,-5
2.880,0.147,0.080,0.067,-5
2.408,0.327,0.082,0.245,0
1.654,0.110,0.081,0.029,0
2.809,0.114,0.082,0.032,0
1.793,0.119,0.080,0.039,0
2.579,0.235,0.084,0.151,0
2.816,0.110,0.085,0.025,0
2.640,0.106,0.081,0.025,0
1.789,0.106,0.079,0.027,0
2.775,0.189,0.079,0.110,0
2.506,0.107,0.082,0.025,0
2.683,0.111,0.079,0.032,0
2.275,0.107,0.080,0.027,0
2.454,0.102,0.081,0.021,0
2.416,0.112,0.080,0.032,0
2.457,0.106,0.081,0.025,0
2.884,0.109,0.081,0.028,0
2.663,0.103,0.079,0.024,0
2.533,0.105,0.079,0.026,0
2.318,0.124,0.079,0.045,0
2.422,0.104,0.082,0.022,0
2.793,0.301,0.083,0.218,-5
2.511,0.120,0.084,0.036,0
2.573,0.125,0.084,0.041,0
2.905,0.119,0.083,0.036,0
1.882,0.136,0.084,0.052,0
2.736,0.125,0.081,0.044,0
2.281,0.122,0.090,0.032,0
2.015,0.119,0.085,0.034,0
2.838,0.161,0.082,0.079,-5
2.830,0.119,0.084,0.035,0
2.870,0.119,0.083,0.036,0
2.924,0.131,0.083,0.048,0
2.696,0.141,0.081,0.060,-5
2.599,0.241,0.085,0.156,0
2.214,0.113,0.082,0.031,0
2.482,0.114,0.083,0.031,0
1.146,0.116,0.083,0.033,0
2.307,0.116,0.089,0.027,0
2.082,0.112,0.082,0.030,0
2.571,0.115,0.082,0.033,0
2.530,0.199,0.084,0.115,0
2.549,0.163,0.086,0.077,0
2.220,0.116,0.088,0.028,0
2.490,0.132,0.086,0.046,0
2.530,0.130,0.087,0.043,0
2.641,0.237,0.085,0.152,0
1.776,0.115,0.085,0.030,0
2.874,0.222,0.083,0.139,-5
2.645,0.201,0.090,0.111,0
2.876,0.155,0.091,0.064,0
2.207,0.113,0.083,0.030,0
2.713,0.149,0.082,0.067,-5
2.623,0.148,0.082,0.066,0
2.270,0.158,0.089,0.069,0
2.816,0.122,0.084,0.038,0
2.931,0.117,0.081,0.036,0
2.115,0.104,0.082,0.022,0
2.267,0.112,0.082,0.030,0
2.252,0.117,0.082,0.035,0
2.738,0.112,0.082,0.030,0
1.845,0.105,0.082,0.023,0
2.538,0.114,0.078,0.036,0
2.217,0.141,0.084,0.057,0
3.019,0.350,0.084,0.266,-5
2.358,0.113,0.083,0.030,0
1.962,0.137,0.095,0.042,0
3.048,0.139,0.087,0.052,0
2.272,0.118,0.087,0.031,0
2.691,0.120,0.087,0.033,0
2.782,0.105,0.082,0.023,0
2.279,0.142,0.085,0.057,0
1.878,0.126,0.086,0.040,0
2.750,0.137,0.081,0.056,-5
2.195,0.105,0.080,0.025,0
1.995,0.187,0.084,0.103,0
2.900,0.152,0.091,0.061,0
2.732,0.109,0.084,0.025,0
2.589,0.114,0.083,0.031,0
1.670,0.115,0.082,0.033,0
1.619,0.161,0.090,0.071,0
2.619,0.109,0.083,0.026,0
2.612,0.112,0.081,0.031,0
2.310,0.107,0.080,0.027,0
2.627,0.157,0.087,0.070,0
2.533,0.118,0.087,0.031,0
2.352,0.212,0.081,0.131,-5
2.644,0.181,0.089,0.092,0
2.709,0.116,0.082,0.034,0
2.921,0.830,0.084,0.746,-5
2.112,0.137,0.085,0.052,0
2.913,0.500,0.090,0.410,-5
2.218,0.117,0.086,0.031,0
2.247,0.106,0.084,0.022,0
1.906,0.116,0.083,0.033,0
2.331,0.151,0.091,0.060,0
2.480,0.132,0.094,0.038,0
2.237,0.137,0.089,0.048,0
2.690,0.303,0.091,0.212,0
2.474,0.116,0.092,0.024,0
2.247,0.237,0.085,0.152,-5
2.347,0.121,0.086,0.035,0
2.523,0.129,0.084,0.045,0
2.839,0.135,0.088,0.047,0
2.602,0.209,0.090,0.119,-5
2.539,0.125,0.092,0.033,0
2.481,0.117,0.086,0.031,0
2.467,0.115,0.084,0.031,0
2.330,0.108,0.084,0.024,0
2.318,0.126,0.085,0.041,0
2.442,0.119,0.085,0.034,0
2.822,0.113,0.083,0.030,0
3.006,0.344,0.085,0.259,-5
2.166,0.143,0.095,0.048,0
2.236,0.171,0.099,0.072,0
2.791,0.116,0.086,0.030,0
2.525,0.110,0.084,0.026,0
1.969,0.115,0.088,0.027,0
1.578,0.112,0.089,0.023,0
2.091,0.209,0.084,0.125,-5
2.695,0.124,0.091,0.033,0
2.723,0.118,0.083,0.035,0
2.845,0.394,0.085,0.309,-5
2.761,0.136,0.084,0.052,-5
2.387,0.112,0.083,0.029,0
4.989,0.857,0.084,0.773,-5
2.899,0.122,0.082,0.040,0
2.331,0.105,0.080,0.025,0
2.706,0.115,0.081,0.034,0
3.111,0.124,0.082,0.042,0
2.859,0.156,0.080,0.076,-5
2.944,0.129,0.081,0.048,0
2.423,0.253,0.080,0.173,0
2.078,0.113,0.082,0.031,0
2.706,0.118,0.083,0.035,0
2.229,0.107,0.080,0.027,0
2.877,0.729,0.081,0.648,-5
2.873,0.875,0.086,0.789,-5
2.880,0.273,0.087,0.186,-5
2.425,0.111,0.083,0.028,0
3.027,0.193,0.082,0.111,-5
2.784,0.106,0.081,0.025,0
2.352,0.107,0.080,0.027,0
2.376,0.133,0.083,0.050,0
2.972,0.184,0.085,0.099,-5
2.214,0.139,0.085,0.054,0
2.273,0.114,0.086,0.028,0
2.751,0.104,0.080,0.024,0
2.018,0.101,0.081,0.020,0
2.786,0.103,0.081,0.022,0
2.870,0.115,0.080,0.035,0
2.876,0.109,0.080,0.029,0
1.686,0.104,0.079,0.025,0
2.216,0.100,0.079,0.021,0
2.246,0.109,0.079,0.030,0
1.994,0.109,0.080,0.029,0
2.712,0.103,0.079,0.024,0
2.033,0.147,0.081,0.066,0
2.417,0.119,0.084,0.035,0
2.629,0.377,0.085,0.292,-5
2.362,0.192,0.082,0.110,-5
2.357,0.115,0.081,0.034,0
2.641,0.113,0.081,0.032,0
2.943,0.319,0.081,0.238,-5
2.864,0.265,0.086,0.179,0
1.816,0.121,0.087,0.034,0
2.868,0.105,0.081,0.024,0
2.148,0.107,0.081,0.026,0
2.754,0.099,0.081,0.018,0
2.542,0.138,0.082,0.056,-5
1.802,0.109,0.081,0.028,0
1.644,0.128,0.081,0.047,0
2.707,0.187,0.087,0.100,-5
2.862,0.526,0.087,0.439,-5
2.919,0.309,0.082,0.227,0
2.092,0.101,0.082,0.019,0
2.321,0.109,0.080,0.029,0
2.532,0.201,0.079,0.122,-5
2.246,0.100,0.081,0.019,0
2.343,0.234,0.079,0.155,-5
2.771,0.196,0.080,0.116,0
2.236,0.102,0.082,0.020,0
1.879,0.269,0.080,0.189,-5
2.343,0.106,0.081,0.025,0
2.475,0.111,0.079,0.032,0
2.862,0.119,0.082,0.037,0
2.872,0.678,0.080,0.598,-5
2.323,0.107,0.080,0.027,0
2.196,0.109,0.080,0.029,0
2.966,0.135,0.079,0.056,-5
2.458,0.196,0.079,0.117,-5
1.726,0.115,0.082,0.033,0
2.305,0.101,0.079,0.022,0
2.422,0.109,0.079,0.030,0
2.349,0.110,0.079,0.031,0
2.113,0.111,0.081,0.030,0
2.551,0.115,0.079,0.036,0
2.013,0.106,0.079,0.027,0
2.743,0.118,0.079,0.039,0
2.690,0.104,0.079,0.025,0
2.564,0.105,0.080,0.025,0
2.564,0.107,0.079,0.028,0
2.565,0.308,0.079,0.229,-5
2.261,0.109,0.080,0.029,0
2.718,0.102,0.082,0.020,0
2.175,0.107,0.079,0.028,0
2.187,0.216,0.079,0.137,0
2.186,0.149,0.081,0.068,0
2.904,0.224,0.081,0.143,0
2.192,0.109,0.079,0.030,0
2.352,0.107,0.079,0.028,0
2.838,0.133,0.079,0.054,-5
2.754,0.653,0.081,0.572,-5
2.729,0.110,0.079,0.031,0
2.720,0.113,0.080,0.033,0
2.258,0.106,0.080,0.026,0
2.503,0.111,0.079,0.032,0
2.212,0.146,0.080,0.066,-5
2.726,0.108,0.080,0.028,0
2.757,0.110,0.080,0.030,0
2.624,0.115,0.079,0.036,0
2.096,0.100,0.079,0.021,0
2.211,0.103,0.080,0.023,0
2.323,0.111,0.083,0.028,0
2.294,0.110,0.079,0.031,0
2.451,0.109,0.080,0.029,0
2.053,0.107,0.079,0.028,0
2.625,0.149,0.079,0.070,-5
1.446,0.111,0.082,0.029,0
2.510,0.100,0.080,0.020,0
2.437,0.104,0.079,0.025,0
2.222,0.328,0.081,0.247,-5
2.788,0.159,0.095,0.064,0
2.561,0.154,0.093,0.061,0
2.680,0.137,0.087,0.050,0
2.671,0.250,0.081,0.169,-5
2.829,0.840,0.081,0.759,-5
2.695,0.148,0.088,0.060,0
2.275,0.119,0.085,0.034,0
2.330,0.108,0.084,0.024,0
1.434,0.107,0.080,0.027,0
2.456,0.130,0.107,0.023,0
2.141,0.101,0.080,0.021,0
2.538,0.112,0.080,0.032,0
2.761,0.106,0.080,0.026,0
2.513,0.116,0.081,0.035,0
2.473,0.307,0.085,0.222,0
2.768,0.108,0.087,0.021,0
2.561,0.100,0.081,0.019,0
2.397,0.106,0.080,0.026,0
2.729,0.117,0.080,0.037,0
2.854,0.140,0.080,0.060,-5
2.212,0.124,0.082,0.042,0
2.584,0.335,0.084,0.251,0
2.260,0.116,0.087,0.029,0
2.333,0.144,0.082,0.062,-5
1.967,0.102,0.080,0.022,0
2.373,0.107,0.080,0.027,0
2.286,0.183,0.079,0.104,-5
2.099,0.120,0.080,0.040,0
2.878,0.234,0.079,0.155,-5
2.522,0.138,0.082,0.056,0
2.894,0.265,0.081,0.184,-5
2.779,0.162,0.079,0.083,-5
2.114,0.107,0.080,0.027,0
2.424,0.106,0.080,0.026,0
2.495,0.109,0.079,0.030,0
2.394,0.332,0.085,0.247,-5
2.251,0.157,0.093,0.064,0
2.858,0.256,0.092,0.164,-5
2.705,0.124,0.087,0.037,0
2.267,0.107,0.085,0.022,0
1.387,0.120,0.084,0.036,0
2.612,0.129,0.084,0.045,0
2.250,0.114,0.083,0.031,0
2.408,0.105,0.081,0.024,0
2.308,0.116,0.083,0.033,0
2.681,0.112,0.082,0.030,0
2.884,0.245,0.083,0.162,-5
2.737,0.115,0.082,0.033,0
2.451,0.107,0.080,0.027,0
2.710,0.108,0.081,0.027,0
2.781,0.175,0.083,0.092,-5
2.015,0.244,0.081,0.163,-5
2.194,0.108,0.083,0.025,0
2.751,0.110,0.084,0.026,0
2.880,0.125,0.083,0.042,0
2.192,0.119,0.083,0.036,0
2.305,0.107,0.084,0.023,0
2.690,0.108,0.084,0.024,0
2.644,0.164,0.087,0.077,-5
2.685,0.108,0.084,0.024,0
2.450,0.128,0.083,0.045,0
2.728,0.114,0.083,0.031,0
2.546,0.117,0.084,0.033,0
2.657,0.467,0.084,0.383,-5
2.078,0.126,0.085,0.041,0
2.667,0.171,0.087,0.084,-5
1.987,0.116,0.084,0.032,0
2.687,0.125,0.084,0.041,0
2.234,0.149,0.088,0.061,0
2.839,0.117,0.089,0.028,0
1.770,0.255,0.084,0.171,-5
2.944,0.317,0.085,0.232,-5
2.798,0.185,0.087,0.098,0
2.915,0.201,0.089,0.112,0
2.117,0.246,0.090,0.156,0
2.476,0.130,0.085,0.045,0
2.948,0.314,0.080,0.234,-5
2.876,0.300,0.090,0.210,-5
2.651,0.541,0.092,0.449,-5
2.639,0.379,0.083,0.296,-5
2.912,0.148,0.093,0.055,0
2.652,0.115,0.083,0.032,0
1.481,0.455,0.083,0.372,-5
2.375,0.114,0.083,0.031,0
2.212,0.105,0.082,0.023,0
2.688,0.113,0.084,0.029,0
2.475,0.327,0.086,0.241,-5
2.469,0.105,0.083,0.022,0
2.325,0.115,0.083,0.032,0
2.690,0.107,0.081,0.026,0
2.637,0.129,0.082,0.047,0
2.660,0.154,0.088,0.066,0
2.865,0.745,0.086,0.659,-5
2.780,0.107,0.084,0.023,0
2.260,0.114,0.083,0.031,0
2.641,0.259,0.086,0.173,-5
1.963,0.118,0.082,0.036,0
2.515,0.204,0.082,0.122,-5
2.195,0.104,0.081,0.023,0
2.301,0.112,0.082,0.030,0
2.923,0.114,0.082,0.032,0
1.720,0.114,0.083,0.031,0
2.585,0.116,0.084,0.032,0
2.927,0.115,0.083,0.032,0
2.485,0.141,0.082,0.059,0
2.435,0.146,0.089,0.057,0
2.428,0.109,0.085,0.024,0
2.360,0.113,0.082,0.031,0
2.643,0.124,0.086,0.038,0
2.774,0.120,0.083,0.037,0
2.891,0.268,0.086,0.182,-5
2.161,0.173,0.087,0.086,0
2.711,0.135,0.098,0.037,0
2.465,0.131,0.085,0.046,0
2.246,0.116,0.083,0.033,0
2.626,0.119,0.083,0.036,0
2.720,0.144,0.095,0.049,0
2.281,0.114,0.083,0.031,0
2.689,0.123,0.084,0.039,0
1.894,0.245,0.082,0.163,0
1.983,0.157,0.099,0.058,0
2.898,0.448,0.097,0.351,-5
2.384,0.243,0.085,0.158,0
2.554,0.140,0.086,0.054,0
2.340,0.177,0.090,0.087,-5
2.705,0.136,0.088,0.048,0
2.869,0.308,0.093,0.215,-5
2.333,0.127,0.090,0.037,0
2.805,0.276,0.083,0.193,-5
2.663,0.113,0.084,0.029,0
2.716,0.118,0.083,0.035,0
2.696,0.172,0.087,0.085,-5
2.420,0.383,0.086,0.297,0
2.671,0.130,0.086,0.044,0
2.920,0.195,0.116,0.079,0
2.876,0.131,0.089,0.042,0
1.976,0.125,0.091,0.034,0
2.463,0.147,0.089,0.058,0
2.562,0.217,0.092,0.125,0
2.629,0.118,0.085,0.033,0
2.328,0.156,0.084,0.072,0
2.945,0.464,0.092,0.372,0
2.845,0.237,0.082,0.155,-5
2.463,0.129,0.084,0.045,0
2.787,0.201,0.095,0.106,0
2.408,0.233,0.087,0.146,-5
2.936,0.126,0.089,0.037,0
2.031,0.351,0.087,0.264,-5
2.650,0.196,0.093,0.103,0
3.056,0.122,0.083,0.039,0
2.664,0.160,0.091,0.069,0
2.905,0.129,0.086,0.043,0
2.347,0.176,0.092,0.084,0
2.818,0.515,0.087,0.428,-5
2.037,0.131,0.095,0.036,0
2.453,0.126,0.086,0.040,0
2.233,0.157,0.092,0.065,0
2.753,0.122,0.087,0.035,0
2.460,0.185,0.100,0.085,0
2.794,0.120,0.090,0.030,0
2.239,0.112,0.086,0.026,0
2.383,0.160,0.083,0.077,-5
2.842,0.262,0.085,0.177,0
2.536,0.164,0.087,0.077,0
2.817,0.121,0.091,0.030,0
2.651,0.121,0.089,0.032,0
2.376,0.218,0.086,0.132,-5
2.903,0.286,0.085,0.201,0
2.319,0.115,0.085,0.030,0
2.384,0.314,0.087,0.227,-5
2.812,0.236,0.087,0.149,-5
2.473,0.119,0.090,0.029,0
2.499,0.129,0.087,0.042,0
1.451,0.144,0.105,0.039,0
2.925,0.161,0.094,0.067,0
2.201,0.133,0.093,0.040,0
2.400,0.116,0.086,0.030,0
2.425,0.213,0.094,0.119,0
2.324,0.148,0.087,0.061,0
2.527,0.368,0.093,0.275,-5
2.290,0.121,0.092,0.029,0
2.767,0.123,0.085,0.038,0
2.671,0.167,0.094,0.073,0
2.417,0.113,0.087,0.026,0
1.997,0.110,0.083,0.027,0
2.110,0.197,0.091,0.106,0
2.942,0.197,0.088,0.109,-5
1.995,0.121,0.084,0.037,0
2.415,0.112,0.083,0.029,0
2.686,0.344,0.088,0.256,-5
2.755,0.103,0.084,0.019,0
2.902,0.214,0.083,0.131,-5
2.644,0.157,0.094,0.063,0
2.242,0.169,0.092,0.077,0
2.100,0.523,0.089,0.434,-5
2.366,0.314,0.091,0.223,-5
3.070,0.136,0.087,0.049,0
2.857,0.133,0.083,0.050,-5
2.693,0.121,0.082,0.039,0
2.313,0.188,0.084,0.104,0
2.317,0.145,0.099,0.046,0
2.518,0.204,0.084,0.120,0
2.810,0.235,0.084,0.151,-5
2.632,0.115,0.083,0.032,0
2.724,0.154,0.083,0.071,0
2.611,0.257,0.088,0.169,-5
3.007,0.122,0.083,0.039,0
2.742,0.111,0.081,0.030,0
1.780,0.107,0.081,0.026,0
1.775,0.379,0.086,0.293,0
2.784,0.124,0.085,0.039,0
2.974,0.300,0.084,0.216,-5
2.603,0.297,0.082,0.215,-5
2.268,0.249,0.081,0.168,-5
2.782,0.375,0.090,0.285,-5
2.244,0.155,0.082,0.073,0
2.352,0.128,0.082,0.046,0
1.411,0.255,0.088,0.167,-5
1.890,0.175,0.085,0.090,0
3.049,0.135,0.093,0.042,0
3.075,0.156,0.085,0.071,0
2.231,0.207,0.086,0.121,-5
1.691,0.149,0.089,0.060,0
1.745,0.134,0.091,0.043,0
1.914,0.106,0.087,0.019,0
2.094,0.113,0.083,0.030,0
2.914,0.126,0.085,0.041,0
2.294,0.109,0.086,0.023,0
2.775,0.114,0.083,0.031,0
2.598,0.161,0.089,0.072,0
2.417,0.151,0.102,0.049,0
2.800,0.124,0.093,0.031,0
1.374,0.124,0.087,0.037,0
2.925,0.117,0.084,0.033,0
2.811,0.160,0.088,0.072,-5
2.972,0.416,0.087,0.329,-5
2.908,0.114,0.083,0.031,0
1.705,0.117,0.086,0.031,0
2.336,0.111,0.084,0.027,0
2.503,0.122,0.085,0.037,0
2.647,0.117,0.086,0.031,0
2.429,0.393,0.085,0.308,-5
2.032,0.138,0.089,0.049,0
2.816,0.412,0.089,0.323,-5
2.448,0.106,0.085,0.021,0
1.236,0.111,0.085,0.026,0
2.895,0.352,0.084,0.268,-5
2.465,0.110,0.083,0.027,0
2.628,0.118,0.084,0.034,0
2.952,0.154,0.087,0.067,-5
2.646,0.109,0.082,0.027,0
2.459,0.120,0.084,0.036,0
2.177,0.106,0.083,0.023,0
2.280,0.160,0.083,0.077,-5
2.597,0.107,0.084,0.023,0
2.512,0.106,0.083,0.023,0
1.643,0.224,0.084,0.140,-5
2.658,0.133,0.086,0.047,0
2.117,0.106,0.085,0.021,0
2.545,0.104,0.083,0.021,0
2.550,0.143,0.091,0.052,0
2.363,0.267,0.083,0.184,0
2.629,0.134,0.089,0.045,0
2.782,0.233,0.085,0.148,-5
1.625,0.115,0.083,0.032,0
2.674,0.222,0.088,0.134,-5
2.092,0.117,0.087,0.030,0
2.415,0.304,0.085,0.219,-5
2.453,0.217,0.085,0.132,-5
2.414,0.231,0.082,0.149,0
2.468,0.118,0.088,0.030,0
2.296,0.116,0.093,0.023,0
2.789,0.116,0.086,0.030,0
3.090,0.127,0.088,0.039,0
2.457,0.115,0.085,0.030,0
2.783,0.108,0.086,0.022,0
2.239,0.104,0.081,0.023,0
2.233,0.100,0.080,0.020,0
2.963,0.155,0.080,0.075,-5
2.240,0.118,0.085,0.033,0
2.262,0.101,0.081,0.020,0
2.803,0.102,0.082,0.020,0
2.866,0.269,0.081,0.188,0
2.855,0.116,0.082,0.034,0
2.767,0.123,0.088,0.035,0
2.116,0.117,0.086,0.031,0
2.561,0.106,0.082,0.024,0
1.724,0.120,0.083,0.037,0
2.533,0.122,0.090,0.032,0
2.134,0.124,0.086,0.038,0
2.429,0.245,0.084,0.161,-5
1.716,0.119,0.083,0.036,0
1.941,0.119,0.087,0.032,0
2.216,0.141,0.090,0.051,0
2.856,0.249,0.078,0.171,-5
2.400,0.114,0.082,0.032,0
2.769,0.131,0.081,0.050,0
1.719,0.106,0.086,0.020,0
2.343,0.243,0.082,0.161,-5
2.968,0.299,0.083,0.216,-5
2.382,0.113,0.081,0.032,0
2.138,0.108,0.082,0.026,0
2.839,0.112,0.082,0.030,0
2.476,0.114,0.082,0.032,0
2.639,0.471,0.081,0.390,-5
2.763,0.111,0.084,0.027,0
2.300,0.100,0.081,0.019,0
2.330,0.128,0.084,0.044,0
2.020,0.116,0.083,0.033,0
2.756,0.334,0.082,0.252,-5
2.940,0.269,0.084,0.185,-5
2.889,0.145,0.082,0.063,0
2.946,0.692,0.081,0.611,-5
3.082,0.121,0.081,0.040,0
2.260,0.129,0.082,0.047,0
2.356,0.107,0.081,0.026,0
2.394,0.168,0.081,0.087,-5
2.032,0.104,0.081,0.023,0
2.155,0.113,0.084,0.029,0
1.859,0.111,0.082,0.029,0
2.931,0.112,0.081,0.031,0
2.387,0.109,0.082,0.027,0
2.867,0.196,0.082,0.114,0
1.922,0.109,0.085,0.024,0
2.078,0.112,0.082,0.030,0
2.316,0.110,0.080,0.030,0
2.256,0.104,0.080,0.024,0
2.835,0.179,0.082,0.097,0
2.687,0.157,0.083,0.074,-5
2.329,0.121,0.083,0.038,0
2.330,0.114,0.083,0.031,0
2.865,0.128,0.085,0.043,0
2.186,0.110,0.085,0.025,0
2.708,0.226,0.081,0.145,0
3.029,0.227,0.082,0.145,0
1.981,0.123,0.081,0.042,0
2.416,0.109,0.082,0.027,0
2.717,0.146,0.085,0.061,-5
1.915,0.104,0.083,0.021,0
2.114,0.151,0.083,0.068,0
2.080,0.137,0.086,0.051,0
2.442,0.119,0.083,0.036,0
2.682,0.110,0.081,0.029,0
2.714,0.116,0.083,0.033,0
2.918,0.702,0.082,0.620,-5
2.752,0.206,0.085,0.121,-5
2.566,0.109,0.082,0.027,0
2.937,0.143,0.081,0.062,-5
2.613,0.109,0.081,0.028,0
2.763,0.150,0.084,0.066,-5
1.383,0.121,0.083,0.038,0
2.006,0.270,0.082,0.188,-5
2.541,0.212,0.082,0.130,-5
2.612,0.250,0.085,0.165,-5
2.283,0.107,0.081,0.026,0
2.520,0.111,0.083,0.028,0
2.856,0.178,0.085,0.093,-5
2.288,0.098,0.081,0.017,0
2.427,0.262,0.081,0.181,0
2.826,0.239,0.081,0.158,-5
2.482,0.107,0.082,0.025,0
2.577,0.111,0.083,0.028,0
2.501,0.114,0.083,0.031,0
1.666,0.122,0.084,0.038,0
2.060,0.113,0.085,0.028,0
2.685,0.113,0.083,0.030,0
2.737,0.123,0.085,0.038,0
2.292,0.107,0.083,0.024,0
2.312,0.121,0.083,0.038,0
2.198,0.116,0.087,0.029,0
2.985,0.301,0.086,0.215,-5
2.503,0.117,0.087,0.030,0
2.031,0.111,0.086,0.025,0
2.636,0.116,0.086,0.030,0
3.177,0.137,0.084,0.053,0
2.199,0.102,0.082,0.020,0
2.365,0.118,0.083,0.035,0
2.551,0.128,0.084,0.044,0
2.303,0.116,0.084,0.032,0
2.654,0.330,0.084,0.246,0
2.935,0.307,0.086,0.221,-5
2.574,0.112,0.084,0.028,0
2.704,0.187,0.087,0.100,-5
2.881,0.110,0.089,0.021,0
2.968,0.146,0.086,0.060,-5
1.905,0.176,0.085,0.091,0
2.220,0.107,0.085,0.022,0
2.488,0.237,0.086,0.151,-5
1.885,0.116,0.086,0.030,0
2.986,0.218,0.084,0.134,-5
2.245,0.115,0.084,0.031,0
2.143,0.104,0.084,0.020,0
3.058,0.213,0.083,0.130,-5
1.785,0.118,0.085,0.033,0
2.293,0.126,0.085,0.041,0
1.446,0.117,0.085,0.032,0
2.074,0.109,0.085,0.024,0
2.609,0.116,0.084,0.032,0
2.321,0.118,0.085,0.033,0
2.618,0.114,0.085,0.029,0
2.629,0.196,0.085,0.111,-5
2.112,0.112,0.083,0.029,0
2.905,0.117,0.084,0.033,0
2.153,0.113,0.085,0.028,0
2.338,0.112,0.086,0.026,0
