T, time, time_on_pso, time_on_solver, status
7.387,0.569,0.072,0.497,-5
2.421,0.942,0.072,0.870,-5
2.977,0.827,0.071,0.756,-5
3.755,0.136,0.072,0.064,0
3.252,1.003,0.072,0.931,-5
2.674,0.111,0.072,0.039,0
3.475,0.971,0.073,0.898,-5
3.289,0.120,0.074,0.046,0
2.794,0.113,0.073,0.040,0
3.623,0.934,0.074,0.860,-5
1.859,0.201,0.072,0.129,-5
3.756,0.943,0.073,0.870,-5
3.269,1.067,0.073,0.994,-5
3.482,0.253,0.073,0.180,-5
3.765,0.446,0.072,0.374,-5
3.481,0.120,0.072,0.048,0
3.061,0.843,0.072,0.771,-5
6.202,0.997,0.072,0.925,-5
3.192,0.130,0.071,0.059,0
4.277,0.843,0.071,0.772,-5
3.954,0.899,0.073,0.826,-5
3.277,0.117,0.072,0.045,0
3.300,0.931,0.072,0.859,-5
6.465,0.559,0.071,0.488,-5
3.534,0.224,0.072,0.152,-5
3.806,0.859,0.072,0.787,-5
3.389,0.416,0.071,0.345,-5
7.430,0.379,0.072,0.307,-5
4.016,0.451,0.073,0.378,-5
3.388,0.956,0.071,0.885,-5
3.801,0.118,0.072,0.046,0
3.394,0.468,0.071,0.397,-5
3.264,0.645,0.079,0.566,-5
4.072,1.068,0.071,0.997,-5
3.615,0.136,0.072,0.064,0
4.117,0.975,0.072,0.903,-5
3.230,0.115,0.073,0.042,0
1.927,0.453,0.072,0.381,-5
3.399,0.173,0.078,0.095,-5
3.267,0.122,0.078,0.044,0
3.809,0.123,0.075,0.048,-5
2.880,0.109,0.075,0.034,0
2.721,0.119,0.075,0.044,0
7.208,1.019,0.072,0.947,-5
3.491,0.181,0.073,0.108,0
2.903,0.131,0.073,0.058,0
3.809,0.133,0.074,0.059,-5
3.239,0.161,0.079,0.082,-5
7.361,1.096,0.079,1.017,-5
3.739,1.098,0.073,1.025,-5
2.092,0.103,0.072,0.031,0
3.344,1.064,0.072,0.992,-5
3.762,1.161,0.074,1.087,-5
3.673,0.149,0.072,0.077,0
2.712,0.143,0.077,0.066,0
2.557,0.539,0.075,0.464,-5
3.935,0.776,0.072,0.704,-5
3.788,1.125,0.071,1.054,-5
3.024,0.101,0.071,0.030,0
6.520,1.316,0.071,1.245,-5
2.628,0.120,0.075,0.045,0
3.649,0.150,0.074,0.076,0
4.036,1.122,0.078,1.044,-5
2.864,0.113,0.072,0.041,0
3.514,0.991,0.072,0.919,-5
3.051,1.161,0.072,1.089,-5
2.987,0.105,0.072,0.033,0
3.542,1.172,0.072,1.100,-5
3.607,0.194,0.073,0.121,0
7.114,0.520,0.076,0.444,-5
2.228,0.106,0.073,0.033,0
5.386,0.900,0.071,0.829,-5
2.874,1.265,0.081,1.184,-5
3.563,1.334,0.077,1.257,-5
3.309,1.317,0.082,1.235,-5
3.426,0.285,0.073,0.212,-5
1.225,0.221,0.076,0.145,0
3.371,0.878,0.079,0.799,-5
4.243,1.273,0.073,1.200,-5
7.269,0.341,0.076,0.265,-5
2.537,0.180,0.073,0.107,-5
3.336,0.386,0.076,0.310,-5
6.954,0.553,0.078,0.475,-5
3.742,1.008,0.073,0.935,-5
3.703,1.140,0.072,1.068,-5
3.035,0.183,0.073,0.110,0
2.553,0.118,0.072,0.046,0
7.395,0.320,0.075,0.245,-5
3.458,0.920,0.074,0.846,-5
2.573,0.251,0.073,0.178,-5
4.139,0.579,0.073,0.506,-5
3.636,0.167,0.085,0.082,-5
3.760,0.592,0.074,0.518,-5
7.361,0.424,0.073,0.351,-5
2.952,0.152,0.072,0.080,-5
3.912,0.171,0.073,0.098,-5
3.336,0.991,0.073,0.918,-5
3.680,1.103,0.072,1.031,-5
3.878,1.132,0.073,1.059,-5
3.611,0.120,0.074,0.046,-5
7.239,1.109,0.071,1.038,-5
3.742,0.873,0.073,0.800,-5
3.925,1.031,0.073,0.958,-5
4.178,0.757,0.073,0.684,-5
3.159,1.238,0.072,1.166,-5
2.767,0.122,0.079,0.043,0
3.632,1.024,0.075,0.949,-5
3.743,0.111,0.073,0.038,0
2.825,0.136,0.072,0.064,0
2.859,1.235,0.072,1.163,-5
2.684,0.116,0.074,0.042,0
2.610,0.249,0.072,0.177,-5
4.439,0.173,0.073,0.100,-5
3.162,1.034,0.073,0.961,-5
2.641,0.317,0.078,0.239,0
3.699,0.860,0.073,0.787,-5
3.160,0.141,0.080,0.061,0
3.226,0.128,0.073,0.055,0
2.698,0.157,0.072,0.085,0
3.756,0.178,0.083,0.095,-5
1.480,0.150,0.073,0.077,0
3.379,0.115,0.072,0.043,0
3.830,0.961,0.080,0.881,-5
2.871,0.113,0.072,0.041,0
3.266,0.184,0.072,0.112,0
2.169,0.116,0.072,0.044,0
3.160,0.948,0.073,0.875,-5
2.799,0.139,0.076,0.063,0
3.972,1.278,0.073,1.205,-5
3.071,0.106,0.073,0.033,0
2.146,0.169,0.073,0.096,0
2.674,0.111,0.073,0.038,0
3.174,0.113,0.072,0.041,0
3.506,0.912,0.073,0.839,-5
3.518,0.962,0.073,0.889,-5
3.208,1.013,0.076,0.937,-5
7.138,1.297,0.074,1.223,-5
4.063,0.687,0.072,0.615,-5
3.198,0.120,0.077,0.043,-5
3.111,0.893,0.073,0.820,-5
3.745,0.747,0.072,0.675,-5
3.770,0.129,0.073,0.056,0
7.227,0.261,0.071,0.190,-5
3.101,0.126,0.073,0.053,0
3.498,1.018,0.072,0.946,-5
3.368,1.026,0.079,0.947,-5
3.919,0.146,0.076,0.070,0
2.355,0.305,0.073,0.232,-5
3.458,0.122,0.072,0.050,-5
3.201,0.945,0.073,0.872,-5
4.311,0.132,0.072,0.060,0
3.545,1.118,0.072,1.046,-5
2.488,0.310,0.072,0.238,0
5.500,1.037,0.080,0.957,-5
2.882,0.125,0.073,0.052,0
3.912,1.181,0.072,1.109,-5
4.135,0.824,0.072,0.752,-5
3.490,0.272,0.074,0.198,-5
3.252,0.117,0.072,0.045,0
2.702,0.118,0.072,0.046,0
7.353,0.943,0.072,0.871,-5
4.048,0.919,0.072,0.847,-5
5.816,1.051,0.071,0.980,-5
3.068,0.922,0.072,0.850,-5
3.676,0.901,0.072,0.829,-5
7.255,1.231,0.072,1.159,-5
3.011,0.289,0.072,0.217,0
3.822,0.142,0.078,0.064,0
3.802,0.144,0.078,0.066,0
4.313,1.094,0.072,1.022,-5
3.821,0.283,0.072,0.211,-5
3.268,0.122,0.073,0.049,0
3.275,0.908,0.072,0.836,-5
7.337,0.957,0.075,0.882,-5
3.919,0.912,0.078,0.834,-5
3.280,0.180,0.072,0.108,0
3.661,1.029,0.072,0.957,-5
3.516,0.913,0.072,0.841,-5
3.534,1.621,0.072,1.549,-5
4.035,0.823,0.071,0.752,-5
3.414,0.939,0.072,0.867,-5
3.058,0.987,0.074,0.913,-5
3.935,1.039,0.071,0.968,-5
2.640,0.116,0.072,0.044,0
3.200,0.833,0.101,0.732,-5
3.128,0.456,0.072,0.384,0
3.423,0.892,0.072,0.820,-5
7.388,0.897,0.071,0.826,-5
3.014,0.647,0.072,0.575,-5
2.909,0.135,0.072,0.063,0
3.112,0.987,0.084,0.903,-5
3.550,0.131,0.071,0.060,0
3.965,0.912,0.071,0.841,-5
3.411,0.972,0.071,0.901,-5
2.998,0.754,0.071,0.683,-5
3.382,0.844,0.072,0.772,-5
4.189,1.068,0.072,0.996,-5
3.759,0.801,0.071,0.730,-5
3.013,0.437,0.071,0.366,-5
3.263,0.401,0.071,0.330,0
3.460,0.104,0.071,0.033,0
3.256,0.114,0.071,0.043,-5
3.322,0.123,0.072,0.051,0
2.015,0.117,0.071,0.046,0
3.015,0.833,0.071,0.762,-5
3.438,0.138,0.073,0.065,0
3.701,0.858,0.072,0.786,-5
3.196,0.104,0.071,0.033,0
3.198,0.111,0.071,0.040,0
3.222,0.210,0.071,0.139,-5
3.073,0.153,0.072,0.081,0
2.460,0.112,0.071,0.041,0
3.620,0.114,0.072,0.042,0
3.060,0.922,0.071,0.851,-5
3.492,1.058,0.072,0.986,-5
3.783,0.773,0.072,0.701,-5
3.008,0.915,0.076,0.839,-5
1.898,0.138,0.096,0.042,0
3.251,0.956,0.072,0.884,-5
1.908,0.134,0.071,0.063,0
3.876,1.155,0.075,1.080,-5
7.092,1.191,0.070,1.121,-5
3.199,0.950,0.070,0.880,-5
3.511,0.928,0.071,0.857,-5
3.334,0.102,0.070,0.032,0
2.945,0.151,0.071,0.080,0
3.572,0.117,0.070,0.047,0
3.335,0.976,0.073,0.903,-5
3.419,1.017,0.070,0.947,-5
2.093,0.277,0.071,0.206,-5
3.412,0.181,0.073,0.108,-5
2.549,0.124,0.070,0.054,0
7.039,1.040,0.069,0.971,-5
3.512,0.811,0.070,0.741,-5
2.658,0.914,0.071,0.843,-5
3.234,0.285,0.083,0.202,-5
4.101,1.019,0.081,0.938,-5
2.885,0.414,0.079,0.335,-5
3.213,0.126,0.071,0.055,-5
7.435,0.250,0.069,0.181,-5
3.141,0.954,0.070,0.884,-5
2.577,0.142,0.070,0.072,-5
4.083,1.033,0.072,0.961,-5
4.065,1.111,0.072,1.039,-5
4.507,0.930,0.074,0.856,-5
2.831,0.776,0.072,0.704,-5
3.040,0.562,0.078,0.484,-5
3.867,0.223,0.085,0.138,-5
3.316,0.162,0.078,0.084,0
3.862,0.972,0.075,0.897,-5
3.768,1.073,0.070,1.003,-5
3.964,0.880,0.070,0.810,-5
4.170,0.980,0.071,0.909,-5
6.148,0.935,0.071,0.864,-5
3.287,0.919,0.072,0.847,0
3.649,1.070,0.073,0.997,-5
7.359,0.120,0.071,0.049,-5
3.407,0.146,0.075,0.071,-5
2.246,0.230,0.073,0.157,-5
3.619,1.168,0.071,1.097,-5
6.909,0.395,0.070,0.325,-5
3.651,1.262,0.071,1.191,-5
3.796,0.891,0.071,0.820,-5
5.658,0.970,0.071,0.899,-5
1.682,0.112,0.072,0.040,0
3.748,0.114,0.071,0.043,0
3.255,0.116,0.071,0.045,0
5.702,0.954,0.074,0.880,-5
5.138,0.885,0.073,0.812,-5
3.367,1.212,0.073,1.139,-5
3.588,0.134,0.073,0.061,-5
3.540,1.008,0.074,0.934,-5
3.423,0.123,0.074,0.049,0
3.612,0.112,0.073,0.039,0
4.733,0.818,0.071,0.747,-5
3.280,0.291,0.074,0.217,0
3.584,1.217,0.077,1.140,-5
4.242,1.145,0.077,1.068,-5
3.319,0.890,0.074,0.816,-5
1.898,0.258,0.073,0.185,-5
3.112,0.121,0.073,0.048,0
3.530,0.916,0.073,0.843,-5
3.683,0.856,0.074,0.782,-5
3.018,0.461,0.074,0.387,-5
3.679,0.995,0.073,0.922,-5
3.721,0.148,0.080,0.068,-5
3.720,0.850,0.074,0.776,-5
4.642,1.212,0.073,1.139,-5
3.054,1.210,0.073,1.137,-5
3.585,1.037,0.081,0.956,-5
3.290,0.794,0.075,0.719,-5
3.954,1.010,0.077,0.933,-5
6.272,1.439,0.079,1.360,-5
2.944,0.139,0.074,0.065,0
3.361,0.918,0.074,0.844,-5
3.748,1.427,0.071,1.356,-5
2.774,0.898,0.076,0.822,-5
3.448,0.116,0.074,0.042,0
3.051,0.140,0.074,0.066,0
3.447,0.985,0.074,0.911,-5
3.903,0.901,0.075,0.826,-5
3.460,0.257,0.076,0.181,0
3.858,0.877,0.073,0.804,-5
2.808,0.279,0.073,0.206,-5
4.327,0.140,0.074,0.066,-5
3.098,0.760,0.075,0.685,-5
2.896,0.293,0.078,0.215,-5
5.947,0.963,0.073,0.890,-5
3.475,1.060,0.073,0.987,-5
2.710,0.132,0.073,0.059,0
3.511,0.919,0.073,0.846,-5
2.892,0.779,0.076,0.703,-5
3.381,1.152,0.074,1.078,-5
4.104,1.081,0.071,1.010,-5
3.363,0.590,0.083,0.507,0
3.797,1.070,0.074,0.996,-5
3.826,1.180,0.081,1.099,-5
3.401,1.285,0.076,1.209,-5
2.783,0.119,0.078,0.041,0
3.829,1.275,0.078,1.197,-5
3.853,1.041,0.072,0.969,-5
3.948,0.286,0.071,0.215,-5
3.373,0.766,0.071,0.695,0
3.343,0.589,0.073,0.516,0
3.291,0.248,0.103,0.145,0
3.487,0.122,0.072,0.050,0
3.032,0.123,0.071,0.052,0
6.149,0.427,0.070,0.357,-5
3.268,0.119,0.076,0.043,0
4.018,0.160,0.076,0.084,0
2.741,0.146,0.077,0.069,0
3.825,0.126,0.074,0.052,0
3.896,1.139,0.071,1.068,-5
4.279,0.920,0.076,0.844,-5
2.643,0.813,0.074,0.739,-5
3.882,0.785,0.074,0.711,-5
3.104,0.170,0.071,0.099,-5
3.604,0.173,0.082,0.091,0
2.284,0.528,0.076,0.452,-5
7.364,1.113,0.073,1.040,-5
4.010,1.015,0.075,0.940,-5
7.207,1.111,0.070,1.041,-5
4.034,1.043,0.075,0.968,-5
7.481,0.267,0.071,0.196,-5
1.344,0.175,0.078,0.097,0
4.031,1.239,0.102,1.137,-5
3.461,0.163,0.075,0.088,-5
3.278,0.152,0.075,0.077,0
4.230,0.210,0.075,0.135,-5
3.510,0.305,0.071,0.234,0
4.343,0.302,0.078,0.224,0
3.944,0.185,0.074,0.111,-5
4.176,0.902,0.073,0.829,-5
3.534,0.164,0.078,0.086,0
2.682,0.113,0.071,0.042,0
3.696,1.041,0.071,0.970,-5
7.262,0.269,0.071,0.198,-5
2.900,0.116,0.071,0.045,0
1.975,0.282,0.071,0.211,-5
3.391,1.246,0.071,1.175,-5
2.793,0.129,0.072,0.057,0
3.478,0.130,0.071,0.059,0
3.165,0.342,0.070,0.272,-5
3.632,0.117,0.071,0.046,0
2.759,0.127,0.074,0.053,0
2.506,0.447,0.080,0.367,-5
3.631,0.140,0.076,0.064,0
3.467,0.141,0.075,0.066,-5
2.445,0.270,0.074,0.196,-5
3.421,0.261,0.081,0.180,0
3.324,1.064,0.078,0.986,-5
2.224,0.114,0.077,0.037,0
3.418,0.125,0.074,0.051,0
2.271,0.492,0.074,0.418,-5
3.778,1.199,0.079,1.120,-5
4.138,1.368,0.080,1.288,-5
3.763,0.910,0.071,0.839,-5
7.381,0.113,0.070,0.043,-5
3.881,1.494,0.071,1.423,-5
3.335,0.162,0.074,0.088,0
3.262,0.158,0.075,0.083,-5
2.838,0.132,0.075,0.057,0
4.243,0.131,0.073,0.058,0
2.941,1.368,0.072,1.296,-5
2.691,0.143,0.082,0.061,0
3.972,0.949,0.076,0.873,-5
3.201,0.995,0.075,0.920,-5
3.052,0.128,0.071,0.057,0
3.588,1.251,0.071,1.180,-5
3.335,0.177,0.077,0.100,0
3.766,1.455,0.077,1.378,-5
3.418,0.159,0.076,0.083,-5
3.382,0.479,0.075,0.404,-5
3.994,1.044,0.072,0.972,-5
3.756,0.426,0.074,0.352,0
7.278,1.138,0.075,1.063,-5
4.155,0.863,0.075,0.788,-5
3.147,1.144,0.072,1.072,-5
3.197,0.133,0.074,0.059,-5
3.135,0.155,0.075,0.080,0
4.038,1.187,0.077,1.110,-5
2.724,0.167,0.071,0.096,-5
7.346,1.376,0.086,1.290,-5
3.618,0.104,0.071,0.033,0
4.096,0.115,0.071,0.044,-5
4.691,1.235,0.071,1.164,-5
3.544,0.117,0.071,0.046,-5
3.590,1.106,0.071,1.035,-5
6.577,1.417,0.075,1.342,-5
3.935,0.953,0.074,0.879,-5
4.585,1.128,0.075,1.053,-5
3.526,0.114,0.072,0.042,0
3.226,0.734,0.072,0.662,-5
2.922,0.860,0.075,0.785,-5
3.000,0.128,0.072,0.056,0
4.038,1.012,0.072,0.940,-5
3.559,0.155,0.077,0.078,-5
4.047,1.129,0.080,1.049,-5
3.249,0.881,0.073,0.808,-5
3.061,1.134,0.072,1.062,-5
3.631,0.134,0.074,0.060,0
3.624,0.986,0.074,0.912,-5
3.819,0.962,0.074,0.888,-5
3.073,0.723,0.073,0.650,-5
3.743,0.283,0.074,0.209,-5
2.989,0.899,0.072,0.827,-5
7.164,1.216,0.087,1.129,-5
6.778,0.994,0.074,0.920,-5
3.289,1.121,0.078,1.043,-5
3.288,0.138,0.079,0.059,0
3.888,1.401,0.082,1.319,-5
3.265,0.277,0.073,0.204,-5
3.928,1.323,0.073,1.250,-5
3.108,0.151,0.073,0.078,0
6.369,0.482,0.080,0.402,-5
3.122,1.040,0.086,0.954,-5
3.723,0.154,0.073,0.081,0
2.500,0.138,0.077,0.061,0
2.289,0.128,0.077,0.051,0
3.756,1.172,0.078,1.094,-5
3.265,0.137,0.073,0.064,0
3.436,0.863,0.072,0.791,-5
3.266,1.235,0.073,1.162,-5
3.865,0.139,0.075,0.064,0
3.274,0.131,0.072,0.059,-5
3.911,1.178,0.072,1.106,-5
4.276,1.472,0.081,1.391,-5
5.846,1.867,0.084,1.783,-5
3.361,0.120,0.075,0.045,0
2.973,0.148,0.077,0.071,0
3.197,0.103,0.076,0.027,0
3.083,0.228,0.074,0.154,0
3.266,0.130,0.078,0.052,-5
3.937,0.112,0.074,0.038,0
3.908,1.283,0.073,1.210,-5
3.521,0.132,0.077,0.055,0
3.325,0.114,0.073,0.041,0
3.916,1.335,0.073,1.262,-5
3.280,0.173,0.082,0.091,-5
4.024,1.137,0.077,1.060,-5
3.361,0.184,0.079,0.105,-5
4.438,0.154,0.080,0.074,-5
3.796,0.150,0.081,0.069,0
3.131,0.454,0.075,0.379,0
3.024,0.995,0.079,0.916,-5
2.913,0.167,0.078,0.089,0
3.481,1.236,0.075,1.161,-5
3.675,1.043,0.080,0.963,-5
3.750,0.131,0.074,0.057,-5
3.727,0.989,0.074,0.915,-5
2.893,0.995,0.073,0.922,-5
3.874,0.136,0.074,0.062,0
2.505,0.345,0.073,0.272,-5
3.350,1.030,0.073,0.957,-5
3.591,0.939,0.079,0.860,-5
3.535,0.778,0.073,0.705,-5
3.565,0.530,0.072,0.458,-5
3.749,0.114,0.073,0.041,0
3.295,0.119,0.073,0.046,0
2.457,0.127,0.073,0.054,0
3.401,0.793,0.072,0.721,-5
3.871,1.025,0.073,0.952,-5
3.926,1.183,0.080,1.103,-5
6.598,0.173,0.073,0.100,-5
2.259,0.302,0.081,0.221,-5
3.728,1.050,0.075,0.975,-5
2.863,0.951,0.078,0.873,-5
3.464,0.426,0.071,0.355,-5
3.398,0.162,0.079,0.083,0
7.318,1.133,0.077,1.056,-5
2.824,0.110,0.073,0.037,0
3.519,0.994,0.073,0.921,-5
3.308,0.167,0.073,0.094,0
3.422,0.116,0.072,0.044,0
2.440,0.119,0.073,0.046,0
2.826,0.903,0.072,0.831,-5
4.298,1.071,0.073,0.998,-5
3.792,1.047,0.075,0.972,-5
3.358,1.034,0.074,0.960,-5
3.121,0.755,0.077,0.678,-5
3.272,0.850,0.072,0.778,-5
3.773,1.192,0.076,1.116,-5
7.392,1.118,0.072,1.046,-5
3.144,0.114,0.073,0.041,0
4.133,0.966,0.072,0.894,-5
1.769,0.111,0.073,0.038,0
3.895,0.924,0.074,0.850,-5
2.864,0.132,0.072,0.060,0
3.161,0.266,0.071,0.195,-5
3.171,0.115,0.076,0.039,0
4.317,0.138,0.076,0.062,0
3.598,1.158,0.073,1.085,-5
3.831,0.742,0.072,0.670,-5
3.265,0.120,0.072,0.048,0
3.693,0.144,0.072,0.072,-5
2.890,0.115,0.071,0.044,0
4.242,0.654,0.072,0.582,-5
4.318,1.097,0.072,1.025,-5
3.461,0.114,0.072,0.042,0
3.127,0.135,0.071,0.064,0
2.782,0.111,0.071,0.040,0
3.482,0.763,0.072,0.691,-5
3.092,0.130,0.072,0.058,0
3.595,0.117,0.072,0.045,0
1.858,0.367,0.072,0.295,-5
3.578,1.022,0.071,0.951,-5
7.369,1.025,0.074,0.951,-5
7.019,0.182,0.071,0.111,-5
3.999,0.142,0.074,0.068,-5
3.354,0.797,0.073,0.724,-5
3.382,0.800,0.072,0.728,-5
3.226,0.287,0.072,0.215,-5
3.509,0.877,0.076,0.801,-5
3.293,1.081,0.072,1.009,-5
7.371,1.023,0.071,0.952,-5
3.380,1.142,0.076,1.066,-5
2.796,0.177,0.075,0.102,0
3.236,0.386,0.081,0.305,0
3.455,0.126,0.076,0.050,0
4.503,1.017,0.075,0.942,-5
7.393,0.941,0.072,0.869,-5
4.096,1.028,0.074,0.954,-5
7.377,1.153,0.071,1.082,-5
3.388,0.121,0.073,0.048,0
3.038,0.140,0.072,0.068,0
7.359,1.016,0.070,0.946,-5
3.221,0.102,0.071,0.031,0
4.173,1.044,0.074,0.970,-5
4.539,0.939,0.076,0.863,-5
2.539,0.118,0.075,0.043,0
2.601,0.100,0.071,0.029,0
3.347,0.100,0.070,0.030,0
3.634,1.109,0.070,1.039,-5
3.627,0.961,0.075,0.886,-5
3.677,0.119,0.071,0.048,0
3.129,0.159,0.077,0.082,0
4.510,1.449,0.076,1.373,-5
3.181,0.132,0.072,0.060,0
2.430,0.122,0.073,0.049,0
5.201,0.944,0.072,0.872,-5
3.354,0.129,0.071,0.058,0
3.450,1.195,0.072,1.123,-5
7.350,0.981,0.069,0.912,-5
3.606,1.307,0.071,1.236,-5
4.086,1.034,0.071,0.963,-5
3.044,0.115,0.071,0.044,0
2.880,1.171,0.071,1.100,-5
4.120,1.132,0.073,1.059,-5
2.948,0.785,0.072,0.713,-5
7.434,1.005,0.071,0.934,-5
3.005,0.138,0.075,0.063,0
4.340,0.886,0.071,0.815,-5
3.669,1.058,0.071,0.987,-5
3.433,0.154,0.071,0.083,0
3.482,0.118,0.071,0.047,0
3.710,0.130,0.071,0.059,-5
3.387,0.200,0.071,0.129,0
3.727,0.928,0.070,0.858,-5
2.885,0.120,0.072,0.048,0
3.334,0.100,0.070,0.030,0
7.364,0.633,0.068,0.565,-5
4.213,0.269,0.073,0.196,-5
7.373,0.098,0.070,0.028,-5
3.370,1.041,0.070,0.971,-5
3.505,0.889,0.073,0.816,-5
3.254,0.257,0.072,0.185,0
2.961,0.910,0.072,0.838,-5
3.624,0.275,0.078,0.197,0
5.276,1.026,0.073,0.953,-5
3.605,0.151,0.082,0.069,0
3.765,0.171,0.070,0.101,-5
3.801,1.042,0.072,0.970,-5
2.729,0.109,0.073,0.036,0
3.485,0.909,0.072,0.837,-5
3.188,0.118,0.071,0.047,0
3.774,1.052,0.071,0.981,-5
2.714,0.105,0.070,0.035,0
4.264,1.044,0.071,0.973,-5
3.432,0.120,0.075,0.045,0
3.625,0.442,0.073,0.369,0
2.884,0.107,0.072,0.035,0
2.899,0.640,0.072,0.568,-5
3.331,0.124,0.074,0.050,0
3.420,1.100,0.072,1.028,-5
4.393,0.120,0.073,0.047,-5
3.625,1.047,0.073,0.974,-5
3.924,1.283,0.078,1.205,-5
2.984,1.141,0.078,1.063,-5
3.499,0.351,0.074,0.277,0
3.545,0.990,0.071,0.919,-5
3.395,0.973,0.071,0.902,-5
4.213,0.914,0.073,0.841,-5
4.184,0.870,0.071,0.799,-5
3.500,0.146,0.076,0.070,-5
3.197,0.148,0.076,0.072,0
2.776,0.154,0.076,0.078,0
3.418,1.176,0.072,1.104,-5
3.643,1.292,0.076,1.216,-5
3.244,1.016,0.076,0.940,-5
4.480,1.232,0.071,1.161,-5
3.475,0.130,0.076,0.054,0
3.410,0.273,0.075,0.198,-5
3.970,0.136,0.074,0.062,0
3.703,0.117,0.074,0.043,0
3.574,0.916,0.075,0.841,-5
7.223,0.161,0.072,0.089,-5
7.399,0.934,0.070,0.864,-5
3.129,0.108,0.073,0.035,0
4.108,0.218,0.071,0.147,0
2.373,0.149,0.072,0.077,0
3.437,0.165,0.075,0.090,0
2.140,0.367,0.077,0.290,0
2.548,1.433,0.078,1.355,-5
2.643,0.114,0.074,0.040,0
3.371,1.305,0.073,1.232,-5
3.688,1.041,0.074,0.967,-5
3.510,1.197,0.075,1.122,-5
3.265,0.182,0.075,0.107,0
3.208,1.260,0.072,1.188,-5
2.822,0.121,0.072,0.049,0
4.282,1.252,0.073,1.179,-5
3.386,1.437,0.072,1.365,-5
3.761,1.230,0.087,1.143,-5
7.381,0.176,0.073,0.103,-5
3.071,0.199,0.075,0.124,0
4.431,0.965,0.073,0.892,-5
2.964,0.444,0.074,0.370,0
3.511,0.120,0.077,0.043,0
3.660,0.931,0.079,0.852,-5
3.194,1.154,0.075,1.079,-5
3.671,0.134,0.074,0.060,-5
6.017,0.150,0.075,0.075,-5
3.296,0.119,0.076,0.043,0
3.863,0.121,0.074,0.047,0
3.532,1.350,0.072,1.278,-5
3.332,0.225,0.082,0.143,0
3.516,1.450,0.078,1.372,-5
3.924,1.100,0.080,1.020,-5
3.534,0.926,0.077,0.849,-5
3.601,0.693,0.077,0.616,-5
3.384,0.116,0.073,0.043,0
3.329,0.151,0.104,0.047,0
3.164,0.806,0.077,0.729,-5
2.151,0.138,0.072,0.066,-5
2.731,1.270,0.073,1.197,-5
3.206,0.770,0.078,0.692,-5
2.761,0.161,0.080,0.081,0
2.616,0.173,0.079,0.094,-5
3.971,0.171,0.080,0.091,0
4.668,1.230,0.081,1.149,-5
3.118,0.111,0.074,0.037,0
3.324,1.225,0.073,1.152,-5
3.188,0.265,0.083,0.182,0
3.419,0.160,0.085,0.075,0
3.131,1.218,0.077,1.141,-5
3.067,0.118,0.080,0.038,0
4.421,0.595,0.074,0.521,-5
4.259,0.144,0.085,0.059,0
7.154,1.313,0.074,1.239,-5
2.406,0.138,0.080,0.058,0
2.932,0.261,0.084,0.177,-5
3.843,1.102,0.080,1.022,-5
4.185,0.133,0.076,0.057,0
3.826,0.134,0.074,0.060,-5
2.927,0.144,0.073,0.071,0
2.549,0.460,0.079,0.381,-5
2.843,0.126,0.080,0.046,0
2.882,0.109,0.077,0.032,0
4.440,0.858,0.076,0.782,-5
2.380,0.141,0.084,0.057,0
3.094,1.349,0.077,1.272,-5
3.154,1.087,0.074,1.013,-5
4.413,1.087,0.084,1.003,-5
3.619,1.098,0.079,1.019,-5
7.210,0.213,0.074,0.139,-5
2.411,0.140,0.075,0.065,0
3.454,1.089,0.074,1.015,-5
3.775,1.331,0.074,1.257,-5
4.331,1.093,0.073,1.020,-5
3.586,0.196,0.078,0.118,0
3.638,1.298,0.080,1.218,-5
3.978,0.868,0.073,0.795,-5
2.818,0.133,0.077,0.056,0
3.228,0.959,0.075,0.884,-5
4.221,0.207,0.076,0.131,-5
2.292,0.148,0.076,0.072,0
3.749,0.168,0.080,0.088,-5
3.872,0.139,0.074,0.065,0
7.397,0.133,0.079,0.054,-5
4.323,0.947,0.074,0.873,-5
3.465,1.065,0.078,0.987,-5
3.467,1.314,0.083,1.231,-5
7.045,1.389,0.074,1.315,-5
3.695,0.826,0.076,0.750,-5
3.439,1.182,0.076,1.106,-5
3.767,0.919,0.082,0.837,-5
3.251,1.119,0.081,1.038,-5
4.019,0.188,0.103,0.085,0
3.734,1.429,0.081,1.348,-5
3.329,1.342,0.082,1.260,-5
3.299,0.359,0.082,0.277,-5
3.304,0.170,0.077,0.093,0
4.186,0.924,0.075,0.849,-5
3.631,0.997,0.076,0.921,-5
3.076,0.154,0.074,0.080,-5
3.126,1.163,0.074,1.089,-5
3.081,1.173,0.074,1.099,-5
3.170,0.871,0.074,0.797,0
3.440,0.329,0.074,0.255,-5
3.249,1.085,0.074,1.011,-5
3.496,0.936,0.081,0.855,-5
3.696,1.243,0.084,1.159,-5
3.102,0.129,0.074,0.055,-5
3.549,0.136,0.074,0.062,-5
3.251,0.149,0.081,0.068,0
3.302,1.051,0.079,0.972,-5
4.345,1.135,0.080,1.055,-5
7.075,0.213,0.073,0.140,-5
3.319,0.124,0.074,0.050,-5
2.784,0.299,0.074,0.225,0
3.556,0.655,0.074,0.581,-5
3.442,1.162,0.078,1.084,-5
3.641,0.954,0.074,0.880,-5
3.765,0.158,0.075,0.083,-5
1.620,0.118,0.075,0.043,0
3.845,0.493,0.074,0.419,-5
3.744,0.990,0.074,0.916,-5
3.028,0.130,0.078,0.052,0
