T, time, time_on_pso, time_on_solver, status
3.849,1.039,0.082,0.957,-5
4.211,1.065,0.082,0.983,-5
3.815,1.147,0.082,1.065,-5
3.407,0.924,0.083,0.841,-5
3.505,0.868,0.082,0.786,-5
3.254,1.353,0.087,1.266,-5
2.961,1.069,0.086,0.983,-5
3.624,0.167,0.087,0.080,0
3.853,0.152,0.085,0.067,-5
3.605,0.158,0.084,0.074,0
3.770,1.212,0.085,1.127,-5
3.802,0.814,0.082,0.732,-5
2.729,0.122,0.082,0.040,0
3.485,1.243,0.090,1.153,-5
3.188,0.183,0.082,0.101,0
3.774,1.133,0.085,1.048,-5
2.714,0.134,0.083,0.051,0
4.264,0.829,0.092,0.737,-5
3.432,0.124,0.083,0.041,0
3.625,1.301,0.083,1.218,-5
2.884,0.107,0.083,0.024,0
2.899,0.302,0.082,0.220,-5
3.331,0.131,0.082,0.049,0
3.420,1.002,0.082,0.920,-5
4.393,0.159,0.082,0.077,-5
3.624,0.860,0.082,0.778,-5
3.869,1.076,0.080,0.996,-5
2.984,0.976,0.082,0.894,-5
3.499,0.987,0.082,0.905,-5
3.544,0.133,0.082,0.051,0
3.395,0.946,0.082,0.864,-5
4.213,1.149,0.083,1.066,-5
4.183,1.132,0.082,1.050,-5
3.500,0.155,0.100,0.055,-5
3.197,0.155,0.098,0.057,0
2.776,0.135,0.088,0.047,0
3.418,0.905,0.082,0.823,-5
3.641,0.225,0.084,0.141,-5
3.244,1.003,0.082,0.921,-5
4.293,0.131,0.086,0.045,0
3.404,0.122,0.084,0.038,0
3.410,0.264,0.085,0.179,-5
3.923,0.120,0.082,0.038,-5
3.703,0.119,0.082,0.037,0
3.549,1.112,0.082,1.030,-5
3.965,0.132,0.082,0.050,-5
3.435,1.053,0.082,0.971,-5
3.129,0.110,0.084,0.026,0
4.107,1.225,0.082,1.143,-5
2.373,0.164,0.086,0.078,0
3.437,0.165,0.088,0.077,0
2.140,0.145,0.091,0.054,0
2.548,0.252,0.084,0.168,0
2.643,0.332,0.084,0.248,0
3.371,1.231,0.082,1.149,-5
3.776,1.169,0.083,1.086,-5
3.510,0.916,0.082,0.834,-5
3.265,1.017,0.085,0.932,-5
3.208,0.949,0.082,0.867,-5
2.822,0.365,0.082,0.283,0
4.351,0.265,0.082,0.183,-5
3.386,0.133,0.084,0.049,-5
3.879,1.330,0.086,1.244,-5
4.100,1.398,0.087,1.311,-5
3.071,0.135,0.086,0.049,0
4.431,1.576,0.085,1.491,-5
2.964,1.118,0.084,1.034,-5
3.511,0.118,0.083,0.035,0
3.660,0.132,0.082,0.050,-5
3.194,0.265,0.082,0.183,-5
3.671,0.160,0.089,0.071,-5
3.494,0.344,0.088,0.256,-5
3.296,0.120,0.083,0.037,0
3.949,1.363,0.082,1.281,-5
3.544,1.387,0.083,1.304,-5
3.332,1.274,0.083,1.191,-5
3.516,1.306,0.082,1.224,-5
3.924,1.143,0.087,1.056,-5
3.505,0.997,0.084,0.913,-5
3.601,0.153,0.084,0.069,-5
3.384,0.126,0.082,0.044,0
3.329,0.141,0.082,0.059,0
3.164,1.066,0.085,0.981,-5
2.151,0.221,0.083,0.138,-5
2.731,1.077,0.084,0.993,-5
3.206,0.662,0.083,0.579,-5
2.761,0.184,0.082,0.102,0
2.616,0.273,0.088,0.185,-5
3.971,0.218,0.087,0.131,0
4.575,1.207,0.091,1.116,-5
3.118,0.127,0.085,0.042,0
3.324,1.263,0.083,1.180,-5
3.188,0.130,0.082,0.048,0
3.419,0.129,0.082,0.047,0
3.131,0.120,0.081,0.039,0
3.067,0.149,0.084,0.065,0
4.138,1.623,0.086,1.537,-5
3.883,0.164,0.093,0.071,0
3.481,1.200,0.090,1.110,-5
2.406,0.152,0.090,0.062,-5
2.932,0.270,0.084,0.186,-5
3.888,1.352,0.081,1.271,-5
4.185,0.118,0.082,0.036,0
4.173,0.147,0.081,0.066,-5
2.927,1.280,0.081,1.199,-5
2.549,0.312,0.086,0.226,-5
2.843,0.115,0.082,0.033,0
2.882,0.115,0.081,0.034,0
4.437,0.209,0.086,0.123,-5
2.380,0.146,0.087,0.059,0
3.094,1.270,0.086,1.184,-5
3.154,0.168,0.084,0.084,0
4.413,1.148,0.084,1.064,-5
3.619,1.016,0.082,0.934,-5
3.766,1.127,0.081,1.046,-5
2.411,0.148,0.082,0.066,0
3.474,1.566,0.093,1.473,-5
3.719,1.370,0.091,1.279,-5
4.345,0.137,0.083,0.054,0
3.586,1.160,0.090,1.070,-5
3.604,1.658,0.088,1.570,-5
3.973,1.160,0.082,1.078,-5
2.818,0.126,0.082,0.044,0
3.228,1.321,0.081,1.240,-5
4.280,1.127,0.085,1.042,-5
2.292,0.121,0.082,0.039,0
3.714,0.833,0.086,0.747,-5
4.142,1.428,0.082,1.346,-5
3.736,0.841,0.087,0.754,-5
4.324,0.957,0.082,0.875,-5
3.465,1.222,0.099,1.123,-5
3.467,0.996,0.084,0.912,-5
3.257,0.120,0.082,0.038,0
3.696,0.837,0.082,0.755,-5
3.439,1.108,0.082,1.026,-5
3.734,0.133,0.085,0.048,-5
3.251,1.400,0.082,1.318,-5
4.019,0.175,0.128,0.047,0
3.734,1.125,0.083,1.042,-5
3.329,1.035,0.082,0.953,-5
3.299,0.129,0.086,0.043,-5
3.304,0.200,0.084,0.116,0
4.183,1.103,0.083,1.020,-5
3.631,1.024,0.083,0.941,-5
3.076,0.227,0.083,0.144,-5
3.126,0.134,0.086,0.048,0
3.081,1.418,0.085,1.333,-5
3.170,0.577,0.083,0.494,0
3.440,0.729,0.083,0.646,-5
3.249,0.130,0.083,0.047,0
3.496,1.072,0.082,0.990,-5
3.696,1.173,0.082,1.091,-5
3.102,0.133,0.082,0.051,-5
3.540,1.300,0.082,1.218,-5
3.251,0.246,0.082,0.164,-5
3.302,1.171,0.082,1.089,-5
4.395,1.318,0.091,1.227,-5
3.877,0.139,0.090,0.049,-5
3.319,0.129,0.083,0.046,-5
2.784,0.347,0.094,0.253,-5
3.556,0.335,0.087,0.248,-5
3.449,1.236,0.088,1.148,-5
3.641,1.233,0.080,1.153,-5
3.876,0.193,0.088,0.105,-5
1.620,0.126,0.081,0.045,0
3.844,0.504,0.080,0.424,-5
3.744,1.033,0.088,0.945,-5
3.028,0.138,0.081,0.057,0
3.919,0.904,0.083,0.821,-5
3.206,0.125,0.081,0.044,0
3.653,1.120,0.082,1.038,-5
3.378,0.152,0.082,0.070,-5
2.281,0.123,0.085,0.038,0
3.450,0.161,0.082,0.079,-5
3.375,1.026,0.080,0.946,-5
2.504,0.111,0.081,0.030,0
4.075,1.403,0.080,1.323,-5
3.734,1.204,0.083,1.121,-5
3.321,1.260,0.086,1.174,-5
3.520,1.159,0.094,1.065,-5
3.200,0.153,0.091,0.062,0
4.124,0.404,0.084,0.320,-5
3.939,1.143,0.094,1.049,-5
3.204,0.133,0.093,0.040,0
3.789,1.006,0.084,0.922,-5
3.739,0.151,0.084,0.067,-5
4.173,0.399,0.087,0.312,-5
3.291,0.165,0.082,0.083,0
3.128,0.121,0.079,0.042,0
2.010,0.114,0.080,0.034,0
3.402,0.223,0.080,0.143,0
3.296,0.871,0.081,0.790,-5
3.522,0.414,0.080,0.334,-5
3.302,0.985,0.080,0.905,-5
3.313,0.504,0.081,0.423,-5
2.437,0.117,0.080,0.037,0
2.604,0.126,0.080,0.046,0
3.750,0.934,0.081,0.853,-5
3.612,1.410,0.080,1.330,-5
1.824,0.127,0.082,0.045,0
3.649,1.205,0.080,1.125,-5
3.433,0.119,0.081,0.038,0
3.887,1.458,0.081,1.377,-5
3.318,1.240,0.083,1.157,-5
2.975,1.215,0.088,1.127,-5
2.872,0.116,0.082,0.034,0
3.340,1.428,0.084,1.344,-5
3.754,1.038,0.083,0.955,0
3.151,0.146,0.091,0.055,0
3.417,0.131,0.084,0.047,0
3.664,1.008,0.082,0.926,-5
3.274,1.299,0.079,1.220,-5
3.984,0.531,0.088,0.443,-5
3.788,1.065,0.086,0.979,-5
2.690,0.136,0.085,0.051,0
3.516,0.407,0.085,0.322,-5
3.949,0.136,0.085,0.051,0
4.374,1.333,0.085,1.248,-5
3.769,1.111,0.082,1.029,-5
3.237,0.132,0.081,0.051,-5
2.043,0.110,0.079,0.031,0
4.331,0.959,0.082,0.877,-5
3.306,0.146,0.084,0.062,-5
3.924,0.136,0.082,0.054,-5
3.741,1.115,0.081,1.034,-5
3.294,0.122,0.080,0.042,0
3.679,1.151,0.079,1.072,-5
3.941,1.096,0.080,1.016,-5
3.313,1.208,0.085,1.123,-5
3.561,1.247,0.083,1.164,-5
3.674,0.206,0.079,0.127,0
3.697,0.998,0.080,0.918,-5
2.811,0.130,0.079,0.051,0
3.000,0.280,0.079,0.201,0
3.005,1.010,0.079,0.931,-5
4.403,0.992,0.080,0.912,-5
2.508,0.156,0.080,0.076,0
2.710,0.111,0.079,0.032,0
3.166,1.409,0.078,1.331,-5
2.739,0.129,0.089,0.040,0
3.622,0.123,0.079,0.044,-5
3.927,1.563,0.079,1.484,-5
3.894,0.135,0.080,0.055,-5
3.473,0.940,0.081,0.859,-5
3.552,1.158,0.079,1.079,-5
4.027,0.766,0.080,0.686,-5
2.993,1.171,0.079,1.092,-5
3.410,1.131,0.079,1.052,-5
3.169,0.114,0.082,0.032,0
4.099,1.273,0.079,1.194,-5
3.542,1.009,0.080,0.929,-5
3.169,1.192,0.085,1.107,-5
3.116,1.087,0.085,1.002,-5
3.337,1.195,0.085,1.110,-5
3.444,1.357,0.089,1.268,-5
4.282,0.836,0.080,0.756,-5
3.159,0.145,0.079,0.066,-5
3.248,1.001,0.079,0.922,-5
3.160,0.971,0.081,0.890,-5
2.729,0.122,0.081,0.041,0
3.923,0.912,0.081,0.831,-5
3.304,0.318,0.082,0.236,-5
3.963,1.070,0.086,0.984,-5
3.286,0.129,0.081,0.048,0
3.044,0.122,0.082,0.040,0
4.316,0.940,0.080,0.860,-5
4.188,1.032,0.080,0.952,-5
2.901,0.139,0.083,0.056,0
3.722,0.930,0.085,0.845,-5
3.852,1.222,0.080,1.142,-5
2.756,1.111,0.082,1.029,-5
2.894,0.120,0.080,0.040,0
3.014,0.902,0.079,0.823,-5
3.281,0.168,0.080,0.088,-5
4.171,1.607,0.087,1.520,-5
3.309,0.236,0.088,0.148,0
3.528,1.162,0.087,1.075,-5
3.456,2.040,0.081,1.959,-5
3.151,1.033,0.081,0.952,-5
4.342,1.163,0.088,1.075,-5
3.511,0.144,0.089,0.055,0
3.665,0.145,0.085,0.060,-5
3.688,1.557,0.082,1.475,-5
3.072,0.125,0.082,0.043,0
1.992,0.133,0.088,0.045,0
2.824,0.130,0.083,0.047,0
4.326,0.128,0.089,0.039,-5
3.301,0.124,0.082,0.042,-5
3.310,0.375,0.088,0.287,-5
4.297,0.545,0.087,0.458,-5
3.624,0.157,0.085,0.072,-5
4.084,1.147,0.096,1.051,-5
2.939,1.270,0.081,1.189,-5
3.229,0.139,0.097,0.042,0
2.529,0.354,0.088,0.266,-5
3.727,1.340,0.088,1.252,-5
3.844,0.112,0.082,0.030,0
3.480,0.890,0.082,0.808,-5
4.178,1.327,0.082,1.245,-5
4.330,1.126,0.087,1.039,-5
3.302,0.318,0.086,0.232,-5
3.128,0.575,0.082,0.493,-5
3.497,0.137,0.084,0.053,0
3.325,0.161,0.084,0.077,-5
3.920,1.058,0.082,0.976,-5
3.619,0.254,0.085,0.169,-5
3.968,0.128,0.083,0.045,0
2.905,0.935,0.083,0.852,-5
3.640,0.123,0.083,0.040,0
3.570,1.061,0.082,0.979,-5
3.408,1.410,0.081,1.329,-5
3.284,0.128,0.086,0.042,-5
3.431,1.043,0.084,0.959,-5
2.951,0.990,0.083,0.907,-5
3.223,1.178,0.084,1.094,-5
3.453,0.150,0.085,0.065,-5
3.256,0.272,0.085,0.187,-5
4.205,1.163,0.084,1.079,-5
3.908,0.153,0.087,0.066,-5
3.216,0.995,0.086,0.909,-5
2.965,0.187,0.086,0.101,0
3.610,0.134,0.083,0.051,-5
3.643,1.405,0.083,1.322,-5
3.613,0.382,0.084,0.298,-5
3.412,0.139,0.091,0.048,0
3.174,0.956,0.085,0.871,-5
3.125,0.129,0.083,0.046,-5
3.846,1.180,0.088,1.092,-5
2.919,0.258,0.083,0.175,0
4.074,1.233,0.084,1.149,-5
3.381,0.128,0.086,0.042,-5
3.647,1.260,0.084,1.176,-5
3.063,0.133,0.088,0.045,-5
3.713,0.606,0.083,0.523,-5
3.415,1.100,0.086,1.014,-5
3.212,1.175,0.082,1.093,-5
2.240,0.127,0.082,0.045,0
3.516,0.203,0.082,0.121,-5
3.091,0.140,0.082,0.058,-5
3.661,1.187,0.082,1.105,-5
4.092,1.176,0.082,1.094,-5
4.458,1.008,0.082,0.926,-5
3.258,0.996,0.088,0.908,-5
3.212,1.164,0.091,1.073,-5
2.214,0.217,0.082,0.135,0
3.328,0.208,0.089,0.119,-5
2.788,0.140,0.089,0.051,0
4.391,0.318,0.087,0.231,-5
2.481,1.203,0.085,1.118,-5
3.233,0.619,0.082,0.537,-5
3.405,1.220,0.087,1.133,-5
3.739,1.172,0.085,1.087,-5
3.944,1.123,0.092,1.031,-5
3.348,1.211,0.089,1.122,-5
3.760,1.302,0.081,1.221,-5
3.143,0.155,0.082,0.073,-5
3.248,0.153,0.085,0.068,0
3.165,0.154,0.088,0.066,0
2.942,0.155,0.089,0.066,0
3.234,1.177,0.091,1.086,-5
4.136,0.293,0.087,0.206,-5
4.209,1.187,0.084,1.103,-5
4.459,0.367,0.085,0.282,-5
3.283,0.121,0.081,0.040,0
3.556,1.379,0.083,1.296,-5
3.061,0.132,0.086,0.046,0
3.408,0.135,0.085,0.050,-5
3.219,0.128,0.084,0.044,0
3.371,0.119,0.084,0.035,0
3.308,0.413,0.083,0.330,-5
4.075,0.129,0.081,0.048,0
3.430,0.991,0.086,0.905,-5
3.027,0.125,0.085,0.040,0
4.036,1.283,0.084,1.199,-5
3.494,0.183,0.084,0.099,0
4.219,0.956,0.087,0.869,-5
3.376,0.128,0.081,0.047,0
3.101,1.205,0.087,1.118,-5
2.181,0.122,0.084,0.038,0
3.842,0.154,0.083,0.071,-5
3.280,1.018,0.085,0.933,-5
2.524,0.137,0.083,0.054,0
3.064,0.145,0.087,0.058,0
3.643,0.162,0.082,0.080,-5
3.924,0.163,0.082,0.081,0
2.538,0.147,0.086,0.061,0
3.315,0.138,0.094,0.044,-5
4.200,0.913,0.083,0.830,-5
2.618,0.192,0.087,0.105,0
3.340,1.223,0.088,1.135,-5
3.562,1.473,0.085,1.388,-5
4.144,1.507,0.092,1.415,-5
3.636,0.147,0.082,0.065,-5
3.356,1.360,0.085,1.275,-5
4.044,1.198,0.086,1.112,-5
2.100,0.251,0.086,0.165,0
3.503,0.164,0.091,0.073,-5
3.148,0.274,0.090,0.184,-5
3.844,0.853,0.087,0.766,-5
3.071,1.046,0.082,0.964,-5
3.097,1.290,0.082,1.208,-5
3.110,0.123,0.082,0.041,0
3.188,1.236,0.081,1.155,-5
3.420,1.019,0.090,0.929,-5
3.689,0.952,0.084,0.868,-5
2.405,0.112,0.080,0.032,0
0.859,0.144,0.104,0.040,0
3.576,0.151,0.081,0.070,-5
3.025,0.114,0.085,0.029,0
2.855,1.138,0.080,1.058,-5
3.890,1.023,0.081,0.942,-5
3.682,1.283,0.081,1.202,-5
2.961,0.734,0.082,0.652,-5
4.145,1.085,0.083,1.002,-5
2.452,0.165,0.083,0.082,0
2.971,0.121,0.083,0.038,0
3.122,0.122,0.081,0.041,0
4.295,0.126,0.081,0.045,-5
3.013,0.148,0.083,0.065,0
3.959,1.061,0.081,0.980,-5
3.024,0.125,0.081,0.044,0
3.953,1.001,0.080,0.921,-5
3.516,0.131,0.086,0.045,0
4.298,0.890,0.085,0.805,-5
3.004,1.234,0.080,1.154,-5
3.172,0.465,0.090,0.375,-5
2.453,1.124,0.088,1.036,-5
3.362,0.126,0.082,0.044,-5
3.292,1.137,0.081,1.056,-5
3.590,1.275,0.086,1.189,-5
2.283,0.131,0.085,0.046,0
4.030,1.204,0.082,1.122,-5
3.237,0.134,0.082,0.052,0
3.625,0.175,0.081,0.094,0
3.696,1.015,0.083,0.932,-5
4.069,1.605,0.086,1.519,-5
3.771,1.029,0.082,0.947,-5
4.000,0.955,0.082,0.873,-5
2.314,0.145,0.085,0.060,0
3.567,0.143,0.088,0.055,-5
3.346,0.196,0.091,0.105,-5
3.247,0.148,0.098,0.050,0
3.230,0.128,0.081,0.047,0
1.841,0.127,0.080,0.047,0
3.670,0.481,0.088,0.393,-5
3.263,0.134,0.087,0.047,0
2.857,0.115,0.082,0.033,0
2.832,0.135,0.088,0.047,0
3.971,0.994,0.090,0.904,-5
3.193,0.216,0.082,0.134,-5
3.082,0.982,0.082,0.900,-5
4.183,1.125,0.081,1.044,-5
3.102,0.193,0.090,0.103,-5
3.816,0.131,0.087,0.044,0
3.650,1.003,0.081,0.922,-5
2.242,0.148,0.081,0.067,-5
4.389,1.200,0.081,1.119,-5
2.941,0.122,0.080,0.042,0
2.575,0.122,0.081,0.041,0
4.119,1.103,0.081,1.022,-5
3.369,0.262,0.092,0.170,0
3.924,1.178,0.083,1.095,-5
1.746,0.452,0.090,0.362,-5
3.263,1.076,0.083,0.993,-5
3.238,1.123,0.081,1.042,-5
3.517,0.132,0.085,0.047,0
3.563,0.137,0.081,0.056,0
3.317,0.142,0.080,0.062,-5
3.851,0.178,0.082,0.096,0
3.016,0.123,0.080,0.043,0
3.315,1.309,0.080,1.229,-5
3.088,0.823,0.082,0.741,-5
2.309,0.113,0.080,0.033,0
3.707,0.987,0.081,0.906,-5
3.627,0.137,0.081,0.056,-5
2.763,0.250,0.080,0.170,0
3.468,1.042,0.081,0.961,-5
3.208,0.207,0.082,0.125,0
3.937,1.213,0.082,1.131,-5
3.068,0.117,0.081,0.036,0
3.885,1.319,0.083,1.236,-5
4.300,1.382,0.084,1.298,-5
2.211,0.131,0.085,0.046,0
3.185,0.120,0.088,0.032,0
3.406,0.140,0.088,0.052,0
4.190,0.154,0.095,0.059,-5
3.083,0.640,0.082,0.558,-5
3.366,0.130,0.082,0.048,0
3.532,0.944,0.081,0.863,-5
3.844,1.201,0.081,1.120,-5
3.372,1.172,0.080,1.092,-5
2.925,0.123,0.081,0.042,0
2.966,1.020,0.082,0.938,-5
3.667,1.608,0.083,1.525,-5
2.819,0.127,0.085,0.042,0
3.052,0.135,0.085,0.050,0
2.391,0.462,0.088,0.374,0
3.765,0.133,0.082,0.051,0
2.611,0.217,0.081,0.136,0
3.994,1.106,0.085,1.021,-5
2.969,1.187,0.082,1.105,-5
3.153,1.202,0.081,1.121,-5
2.725,0.539,0.080,0.459,-5
1.941,0.158,0.081,0.077,-5
3.419,0.115,0.082,0.033,0
4.150,0.107,0.082,0.025,0
3.982,0.854,0.080,0.774,-5
3.196,1.673,0.083,1.590,-5
3.539,1.115,0.086,1.029,-5
3.197,0.889,0.083,0.806,-5
3.849,0.110,0.080,0.030,0
3.620,1.033,0.081,0.952,-5
3.757,1.379,0.088,1.291,-5
2.849,0.158,0.086,0.072,0
3.855,1.126,0.087,1.039,-5
3.579,1.348,0.082,1.266,-5
3.648,0.239,0.085,0.154,-5
3.414,0.163,0.083,0.080,0
3.122,0.109,0.084,0.025,0
3.546,0.179,0.083,0.096,-5
3.142,0.151,0.082,0.069,0
3.039,0.225,0.092,0.133,0
2.894,0.111,0.082,0.029,0
3.722,0.916,0.082,0.834,-5
3.999,1.310,0.091,1.219,-5
3.990,1.278,0.082,1.196,-5
4.455,0.186,0.087,0.099,-5
4.398,1.095,0.082,1.013,-5
4.225,0.194,0.082,0.112,-5
3.030,1.124,0.080,1.044,-5
3.319,0.557,0.081,0.476,-5
3.549,0.896,0.081,0.815,-5
3.166,0.122,0.080,0.042,0
3.333,0.827,0.080,0.747,0
2.258,0.226,0.089,0.137,0
3.579,0.911,0.082,0.829,-5
3.295,1.054,0.082,0.972,-5
4.212,0.992,0.084,0.908,-5
3.847,0.387,0.084,0.303,-5
2.532,0.125,0.081,0.044,0
3.818,0.118,0.080,0.038,-5
2.837,0.227,0.083,0.144,-5
3.543,1.196,0.083,1.113,-5
2.656,0.118,0.080,0.038,0
3.224,1.384,0.078,1.306,-5
2.962,0.927,0.082,0.845,-5
3.704,1.221,0.088,1.133,-5
4.076,0.956,0.081,0.875,-5
3.343,0.209,0.081,0.128,-5
3.460,0.892,0.080,0.812,-5
4.147,0.795,0.080,0.715,-5
3.780,1.136,0.081,1.055,-5
2.959,0.117,0.080,0.037,0
3.013,0.115,0.078,0.037,0
3.232,0.125,0.080,0.045,0
3.488,0.978,0.080,0.898,-5
2.478,0.441,0.087,0.354,0
2.593,0.128,0.086,0.042,0
3.686,1.147,0.082,1.065,-5
3.551,0.207,0.093,0.114,0
3.756,1.010,0.086,0.924,-5
3.439,0.110,0.081,0.029,0
3.281,1.104,0.083,1.021,-5
3.147,1.340,0.081,1.259,-5
3.042,0.169,0.081,0.088,0
3.439,0.385,0.081,0.304,-5
3.446,0.149,0.081,0.068,-5
3.982,0.951,0.081,0.870,-5
3.165,0.893,0.081,0.812,-5
4.330,0.850,0.081,0.769,-5
3.112,0.119,0.081,0.038,0
3.994,0.126,0.081,0.045,-5
2.145,0.125,0.080,0.045,0
3.330,0.872,0.080,0.792,-5
4.018,1.050,0.080,0.970,-5
2.826,0.127,0.080,0.047,0
3.184,0.122,0.080,0.042,-5
3.706,1.042,0.081,0.961,-5
3.463,0.119,0.081,0.038,0
3.705,0.968,0.080,0.888,-5
3.354,1.097,0.080,1.017,-5
3.702,1.458,0.081,1.377,-5
2.663,0.134,0.082,0.052,0
3.527,0.945,0.084,0.861,-5
3.003,0.121,0.082,0.039,0
3.593,0.919,0.081,0.838,-5
3.329,0.958,0.081,0.877,-5
3.662,0.142,0.084,0.058,-5
3.792,1.288,0.085,1.203,-5
3.778,1.243,0.081,1.162,-5
3.588,0.417,0.093,0.324,-5
3.933,0.844,0.085,0.759,-5
3.434,1.168,0.081,1.087,-5
3.857,0.127,0.082,0.045,0
3.344,0.156,0.080,0.076,-5
3.118,0.116,0.081,0.035,0
3.762,0.949,0.080,0.869,-5
3.934,0.118,0.080,0.038,-5
3.176,0.138,0.080,0.058,-5
3.742,0.319,0.083,0.236,-5
2.438,0.135,0.087,0.048,0
3.762,0.186,0.086,0.100,0
3.049,0.931,0.083,0.848,-5
2.336,0.130,0.081,0.049,0
3.059,0.404,0.080,0.324,-5
2.543,0.224,0.081,0.143,-5
3.071,1.001,0.081,0.920,-5
2.975,1.322,0.081,1.241,-5
3.485,1.297,0.087,1.210,-5
3.670,1.424,0.081,1.343,-5
3.819,0.228,0.082,0.146,-5
3.151,0.119,0.080,0.039,0
3.308,1.409,0.080,1.329,-5
3.984,0.111,0.084,0.027,0
3.879,0.886,0.082,0.804,-5
2.676,0.122,0.081,0.041,0
4.115,1.071,0.081,0.990,-5
3.415,0.806,0.082,0.724,-5
3.305,0.140,0.086,0.054,0
4.453,0.129,0.082,0.047,0
3.278,0.128,0.080,0.048,0
2.798,0.248,0.080,0.168,0
4.347,0.867,0.083,0.784,-5
2.243,0.133,0.086,0.047,0
3.380,0.135,0.083,0.052,0
3.361,0.175,0.081,0.094,-5
3.074,0.340,0.092,0.248,0
2.755,0.463,0.089,0.374,-5
3.467,1.113,0.091,1.022,-5
3.758,0.984,0.084,0.900,-5
3.218,1.197,0.085,1.112,-5
3.660,1.264,0.087,1.177,-5
2.672,0.132,0.081,0.051,0
3.218,0.185,0.088,0.097,0
3.712,0.148,0.095,0.053,-5
3.611,1.275,0.082,1.193,-5
3.014,0.121,0.083,0.038,0
3.685,1.511,0.102,1.409,-5
4.106,1.327,0.083,1.244,-5
2.501,0.119,0.082,0.037,0
3.537,1.303,0.083,1.220,-5
3.618,0.798,0.090,0.708,-5
2.725,0.240,0.083,0.157,0
3.147,1.134,0.081,1.053,-5
3.194,1.251,0.083,1.168,-5
3.068,1.078,0.082,0.996,-5
2.675,0.336,0.086,0.250,0
3.327,0.179,0.088,0.091,-5
3.611,0.490,0.084,0.406,0
3.332,1.148,0.083,1.065,-5
3.721,0.176,0.088,0.088,-5
3.581,0.174,0.087,0.087,-5
2.831,1.205,0.094,1.111,-5
2.777,0.128,0.084,0.044,0
3.907,1.006,0.081,0.925,-5
4.237,1.185,0.082,1.103,-5
3.289,0.131,0.085,0.046,0
3.060,1.173,0.087,1.086,-5
3.309,0.960,0.089,0.871,-5
3.610,0.963,0.081,0.882,-5
3.095,0.627,0.087,0.540,-5
3.782,0.848,0.080,0.768,-5
2.608,0.351,0.080,0.271,-5
3.551,0.837,0.080,0.757,-5
4.624,0.934,0.081,0.853,-5
2.280,0.260,0.080,0.180,-5
3.475,1.025,0.080,0.945,-5
3.482,1.420,0.090,1.330,-5
3.358,1.175,0.084,1.091,-5
3.844,0.151,0.082,0.069,-5
3.827,1.076,0.096,0.980,-5
3.146,0.166,0.080,0.086,-5
4.155,1.003,0.086,0.917,-5
3.389,0.126,0.080,0.046,0
4.042,0.119,0.080,0.039,0
4.425,0.986,0.080,0.906,-5
3.257,0.953,0.080,0.873,-5
2.827,1.289,0.080,1.209,-5
4.160,0.810,0.087,0.723,-5
2.909,0.145,0.084,0.061,0
3.936,1.086,0.081,1.005,-5
4.245,0.866,0.081,0.785,-5
2.822,0.334,0.087,0.247,0
3.440,1.052,0.089,0.963,-5
3.898,0.883,0.089,0.794,-5
2.643,0.128,0.081,0.047,0
3.429,1.443,0.081,1.362,-5
2.654,0.214,0.091,0.123,0
3.757,1.096,0.091,1.005,-5
3.333,0.282,0.086,0.196,0
3.011,0.310,0.090,0.220,0
3.638,1.046,0.086,0.960,-5
2.719,0.116,0.083,0.033,0
3.267,0.210,0.082,0.128,0
2.013,0.281,0.082,0.199,-5
3.301,0.233,0.082,0.151,0
3.203,0.161,0.083,0.078,-5
3.490,1.338,0.085,1.253,-5
3.740,0.142,0.085,0.057,0
3.216,1.052,0.084,0.968,-5
3.632,0.113,0.083,0.030,0
4.283,1.246,0.082,1.164,-5
3.552,0.610,0.084,0.526,-5
4.005,0.935,0.084,0.851,-5
3.337,0.120,0.082,0.038,-5
3.070,0.127,0.082,0.045,0
3.424,1.290,0.083,1.207,-5
4.565,1.117,0.090,1.027,-5
4.104,0.812,0.084,0.728,-5
1.810,0.133,0.080,0.053,0
3.364,0.119,0.079,0.040,0
3.145,0.134,0.080,0.054,0
3.381,0.119,0.079,0.040,0
4.071,1.070,0.078,0.992,-5
4.061,0.153,0.085,0.068,0
2.915,1.046,0.089,0.957,-5
2.910,0.117,0.080,0.037,0
3.181,0.129,0.079,0.050,-5
2.968,0.129,0.081,0.048,0
3.096,1.065,0.082,0.983,-5
3.259,0.140,0.084,0.056,0
4.417,0.989,0.080,0.909,-5
3.133,0.289,0.080,0.209,-5
3.888,0.947,0.080,0.867,-5
2.481,0.119,0.079,0.040,0
1.546,0.335,0.083,0.252,-5
4.189,0.128,0.085,0.043,-5
2.838,0.147,0.086,0.061,0
3.873,0.127,0.087,0.040,-5
3.900,0.176,0.082,0.094,-5
3.904,1.605,0.092,1.513,-5
3.730,1.265,0.083,1.182,-5
3.836,1.005,0.088,0.917,-5
3.169,0.158,0.083,0.075,0
3.829,1.595,0.095,1.500,-5
2.597,0.191,0.087,0.104,-5
3.352,1.252,0.083,1.169,-5
3.656,0.135,0.087,0.048,0
2.943,0.944,0.082,0.862,-5
3.778,1.209,0.084,1.125,-5
3.804,1.171,0.090,1.081,-5
3.325,0.275,0.082,0.193,-5
3.292,0.924,0.083,0.841,-5
3.693,1.107,0.081,1.026,-5
3.018,0.174,0.094,0.080,0
2.901,0.138,0.089,0.049,0
3.835,0.994,0.083,0.911,-5
2.225,0.251,0.082,0.169,-5
